id,u,v
1445,970.56,1494.72
1446,4066.56,1176.48
1447,4216.32,996.48
1448,3990.24,2200.32
1449,1195.2,1944
1450,652.32,1412.64
1451,3906.72,1735.2
1452,1022.4,1526.4
1453,2187.36,1355.04
1454,2365.92,1470.24
1455,289.44,1326.24
1456,508.32,1368
1457,331.2,1260
1458,3697.92,1788.48
1459,1213.92,1977.12
1460,231.84,1267.2
1461,3706.56,1807.2
1462,3872.16,1743.84
1463,1715.04,1493.28
1464,2761.92,1303.2
1465,273.6,1291.68
1466,224.64,1333.44
1467,459.36,1409.76
1468,257.76,1349.28
1469,3355.2,1146.24
1470,4127.04,866.88
1471,547.2,1450.08
1472,688.32,1438.56
1473,436.32,1375.2
1474,4111.2,1018.08
1475,1416.96,1058.4
1476,2128.32,1363.68
1477,427.68,1373.76
1478,2731.68,573.12
1479,578.88,1363.68
1480,643.68,1808.64
1481,2422.08,1484.64
1482,2583.36,1532.16
1483,439.2,1291.68
1484,1133.28,1422.72
1485,325.44,1360.8
1486,341.28,1360.8
1487,590.4,1761.12
1488,256.32,1231.2
1489,421.92,1415.52
1490,302.4,1280.16
1491,1133.28,1933.92
1492,578.88,1745.28
1493,2157.12,1359.36
1494,1110.24,1415.52
1495,241.92,1317.6
1496,336.96,1382.4
1497,4082.4,1774.08
1498,1486.08,1814.4
1499,1242.72,1997.28
1500,459.36,1913.76
1501,499.68,1404
1502,3768.48,627.84
1503,1255.68,2004.48
1504,368.64,1284.48
1505,1222.56,1958.4
1506,239.04,1320.48
1507,1540.8,1222.56
1508,1224,1987.2
1509,630.72,1416.96
1510,234.72,1251.36
1511,417.6,1396.8
1512,421.92,1251.36
1513,1212.48,1980
1514,4049.28,1200.96
1515,1270.08,1975.68
1516,439.2,1378.08
1517,3103.2,2301.12
1518,910.08,1409.76
1519,650.88,1392.48
1520,2003.04,722.88
1521,256.32,1344.96
1522,3353.76,1164.96
1523,2010.24,1236.96
1524,3349.44,1175.04
1525,4397.76,943.2
1526,3120.48,2285.28
1527,4197.6,1231.2
1528,3150.72,2324.16
1529,2430.72,1301.76
1530,1501.92,1167.84
1531,1550.88,1234.08
1532,652.32,1838.88
1533,596.16,1421.28
1534,619.2,1326.24
1535,3185.28,2351.52
1536,2289.6,1349.28
1537,1173.6,1810.08
1538,280.8,1340.64
1539,3758.4,1784.16
1540,4148.64,1294.56
1541,3155.04,2255.04
1542,662.4,1848.96
1543,1116,1768.32
1544,583.2,1730.88
1545,1130.4,1723.68
1546,1018.08,1445.76
1547,3346.56,1160.64
1548,3798.72,627.84
1549,2223.36,1438.56
1550,596.16,1746.72
1551,3100.32,642.24
1552,3430.08,1713.6
1553,1300.32,1998.72
1554,3503.52,1733.76
1555,718.56,1396.8
1556,3983.04,948.96
1557,4135.68,1219.68
1558,1452.96,1101.6
1559,1471.68,1127.52
1560,1131.84,1936.8
1561,1442.88,1090.08
1562,632.16,1802.88
1563,4468.32,910.08
1564,675.36,1851.84
1565,2314.08,1346.4
1566,2039.04,833.76
1567,1317.6,2039.04
1568,1599.84,1971.36
1569,4289.76,993.6
1570,1139.04,1941.12
1571,3134.88,2229.12
1572,2754.72,567.36
1573,1740.96,2211.84
1574,2037.6,767.52
1575,603.36,1756.8
1576,3353.76,1156.32
1577,1160.64,1935.36
1578,617.76,1795.68
1579,3964.32,1067.04
1580,1195.2,1883.52
1581,982.08,1434.24
1582,1425.6,1068.48
1583,3840.48,874.08
1584,4131.36,1285.92
1585,1193.76,1946.88
1586,3775.68,599.04
1587,1981.44,1778.4
1588,3126.24,2315.52
1589,240.48,1294.56
1590,338.4,1216.8
1591,1319.04,1019.52
1592,4161.6,1291.68
1593,3908.16,1720.8
1594,410.4,1308.96
1595,1296,1870.56
1596,1725.12,548.64
1597,1221.12,1961.28
1598,2263.68,1346.4
1599,2547.36,198.72
1600,3166.56,2291.04
1601,4080.96,1262.88
1602,1175.04,1959.84
1603,324,1301.76
1604,645.12,1817.28
1605,2741.76,1152
1606,3222.72,2365.92
1607,3204,2316.96
1608,3277.44,2334.24
1609,1251.36,2001.6
1610,3100.32,650.88
1611,4093.92,2494.08
1612,270.72,1288.8
1613,4083.84,921.6
1614,1375.2,1903.68
1615,1136.16,1926.72
1616,2126.88,1368
1617,673.92,1365.12
1618,1889.28,1859.04
1619,300.96,1301.76
1620,2787.84,779.04
1621,3068.64,1752.48
1622,3219.84,2256.48
1623,633.6,1437.12
1624,4320,992.16
1625,2753.28,776.16
1626,3204,2246.4
1627,3094.56,761.76
1628,1265.76,1972.8
1629,126.72,1899.36
1630,374.4,1260
1631,2737.44,496.8
1632,1121.76,1700.64
1633,1179.36,1962.72
1634,1306.08,2023.2
1635,492.48,1398.24
1636,2784.96,828
1637,1238.4,1994.4
1638,1794.24,2093.76
1639,1068.48,1792.8
1640,2462.4,262.08
1641,3094.56,753.12
1642,3096,738.72
1643,718.56,1452.96
1644,226.08,1887.84
1645,1131.84,1726.56
1646,2207.52,1402.56
1647,475.2,1418.69
1648,378.432,1354.75
1649,3248.64,1645.06
1650,2049.41,1181.95
1651,509.76,1434.24
1652,2146.18,1181.95
1653,361.152,1354.75
1654,307.584,1353.02
1655,1242.43,1995.84
1656,1890.43,1555.2
1657,1316.74,2039.04
1658,2042.5,1190.59
1659,3829.25,1698.62
1660,2260.22,1448.06
1661,3865.54,1698.62
1662,3207.17,1448.06
1663,546.048,1449.79
1664,3347.14,1171.58
1665,2118.53,1192.32
1666,582.336,1351.3
1667,3768.77,618.624
1668,2135.81,1194.05
1669,3739.39,1790.21
1670,554.688,1425.6
1671,4494.53,915.84
1672,2037.31,1199.23
1673,4218.05,995.328
1674,3941.57,1747.01
1675,2313.79,1346.11
1676,3977.86,1790.21
1677,620.352,1791.94
1678,2013.12,1346.11
1679,3907.01,1750.46
1680,361.152,1346.11
1681,483.84,1423.87
1682,3888,1200.96
1683,3411.07,1665.79
1684,4048.7,1202.69
1685,632.448,1802.3
1686,2026.94,1207.87
1687,4173.12,1420.42
1688,366.336,1375.49
1689,3951.94,1083.46
1690,376.704,1375.49
1691,4173.12,1873.15
1692,328.32,1213.06
1693,364.608,1213.06
1694,2291.33,1491.26
1695,1762.56,2218.75
1696,2020.03,1214.78
1697,271.296,1216.51
1698,2930.69,1344.38
1699,1499.9,976.32
1700,497.664,1420.42
1701,300.672,1218.24
1702,2336.26,1344.38
1703,3347.14,1159.49
1704,390.528,1375.49
1705,4180.03,1881.79
1706,4169.66,1416.96
1707,326.592,1344.38
1708,4475.52,917.568
1709,2039.04,832.896
1710,3907.01,1760.83
1711,247.104,1344.38
1712,2044.22,832.896
1713,3879.36,1702.08
1714,642.816,1809.22
1715,3309.12,1449.79
1716,1114.56,1416.96
1717,2011.39,1225.15
1718,628.992,1416.96
1719,577.152,1745.28
1720,1111.1,1415.23
1721,4014.14,1800.58
1722,255.744,1232.06
1723,2585.09,1532.74
1724,667.008,1375.49
1725,3931.2,1743.55
1726,2315.52,1342.66
1727,1387.58,1026.43
1728,703.296,1415.23
1729,1854.14,959.04
1730,2356.99,1340.93
1731,2042.5,1340.93
1732,656.64,1340.93
1733,1213.06,1978.56
1734,471.744,1415.23
1735,421.632,1415.23
1736,653.184,1413.5
1737,1323.65,2026.94
1738,2360.45,1339.2
1739,649.728,1828.22
1740,3134.59,2229.12
1741,4339.01,1238.98
1742,421.632,1240.7
1743,3976.13,1672.7
1744,3317.76,1119.74
1745,3347.14,1137.02
1746,2337.98,1339.2
1747,281.664,1339.2
1748,428.544,1411.78
1749,1157.76,1933.63
1750,459.648,1410.05
1751,279.936,1242.43
1752,618.624,1795.39
1753,2370.82,1512
1754,1356.48,1000.51
1755,447.552,1406.59
1756,1161.22,1933.63
1757,4453.06,921.024
1758,3487.1,1899.07
1759,603.072,1404.86
1760,1548.29,1242.43
1761,3960.58,2509.06
1762,3870.72,1741.82
1763,2071.87,1335.74
1764,3967.49,2509.06
1765,2728.51,725.76
1766,414.72,1245.89
1767,642.816,1335.74
1768,366.336,1334.02
1769,229.824,1247.62
1770,3716.93,1800.58
1771,374.976,1378.94
1772,3219.26,2256.77
1773,383.616,1380.67
1774,4060.8,1824.77
1775,235.008,1251.07
1776,381.888,1251.07
1777,423.36,1251.07
1778,430.272,1380.67
1779,264.384,1252.8
1780,2246.4,1473.98
1781,3691.01,1795.39
1782,499.392,1403.14
1783,1140.48,1940.54
1784,476.928,1403.14
1785,4062.53,1254.53
1786,1733.18,2208.38
1787,4119.55,1254.53
1788,331.776,1259.71
1789,2818.37,1123.2
1790,2101.25,1330.56
1791,3983.04,948.672
1792,266.112,1263.17
1793,1741.82,2211.84
1794,2759.62,1264.9
1795,221.184,1330.56
1796,231.552,1266.62
1797,2358.72,188.352
1798,336.96,1382.4
1799,1724.54,544.32
1800,3329.86,1123.2
1801,4458.24,945.216
1802,542.592,1328.83
1803,357.696,1328.83
1804,1266.62,1973.38
1805,1814.4,2239.49
1806,4408.13,926.208
1807,286.848,1273.54
1808,618.624,1327.1
1809,3120.77,2286.14
1810,2128.9,1325.38
1811,4361.47,1273.54
1812,4364.93,1275.26
1813,4491.07,927.936
1814,447.552,1382.4
1815,1676.16,1382.4
1816,2156.54,1321.92
1817,767.232,1384.13
1818,238.464,1320.19
1819,2184.19,1318.46
1820,1252.8,2002.75
1821,1124.93,1525.82
1822,1510.27,943.488
1823,2336.26,1287.36
1824,2358.72,1287.36
1825,4399.49,941.76
1826,442.368,1385.86
1827,509.76,1385.86
1828,3309.12,1138.75
1829,1283.9,1574.21
1830,4473.79,929.664
1831,328.32,1316.74
1832,336.96,1311.55
1833,3919.1,1731.46
1834,2255.04,1467.07
1835,4435.78,931.392
1836,492.48,1397.95
1837,2204.93,1308.1
1838,3974.4,1137.02
1839,523.584,1290.82
1840,483.84,1397.95
1841,402.624,1387.58
1842,2365.63,1470.53
1843,725.76,1387.58
1844,3338.5,1137.02
1845,2317.25,1290.82
1846,4373.57,940.032
1847,3915.65,1734.91
1848,1022.98,1524.1
1849,437.184,1397.95
1850,307.584,1292.54
1851,438.912,1292.54
1852,485.568,1292.54
1853,3874.18,1708.99
1854,3727.3,1797.12
1855,1724.54,547.776
1856,3203.71,2248.13
1857,969.408,1496.45
1858,2296.51,1292.54
1859,4451.33,933.12
1860,464.832,1396.22
1861,535.68,1294.27
1862,1479.17,1137.02
1863,4492.8,933.12
1864,4468.61,938.304
1865,4380.48,938.304
1866,1256.26,2004.48
1867,376.704,1299.46
1868,635.904,1798.85
1869,2353.54,1304.64
1870,651.456,1392.77
1871,1175.04,1959.55
1872,411.264,1392.77
1873,1221.7,1959.55
1874,425.088,1392.77
1875,563.328,1304.64
1876,1178.5,1961.28
1877,4019.33,1816.13
1878,468.288,1302.91
1879,3324.67,1131.84
1880,646.272,1817.86
1881,2372.54,1302.91
1882,2509.06,1598.4
1883,482.112,1354.75
1884,317.952,1358.21
1885,1114.56,1767.74
1886,354.24,1358.21
1887,2113.34,1372.03
1888,393.984,1359.94
1889,2158.27,1359.94
1890,1223.42,1987.2
1891,2071.87,1372.03
1892,603.072,1757.38
1893,402.624,1372.03
1894,393.984,1368.58
1895,578.88,1363.39
1896,2128.9,1363.39
1897,4173.12,2116.8
1898,2099.52,1366.85
1899,2154.82,1363.39
1900,508.032,1366.85
1901,347.328,1366.85
1902,4269.89,986.688
1903,473.472,1366.85
1904,366.336,1366.85
1905,964.224,1503.36
1906,412.992,1366.85
1907,983.232,1434.24
1908,518.4,1435.97
1909,4031.42,1235.52
1910,551.232,1437.7
1911,1140.48,1437.7
1912,3749.76,1786.75
1913,689.472,1439.42
1914,4029.7,1776.38
1915,2218.75,1446.34
1916,464.832,1389.31
1917,2229.12,1441.15
1918,3219.26,2374.27
1919,590.976,1760.83
1920,3222.72,2367.36
1921,1017.79,1446.34
1922,1187.14,1444.61
1923,2301.7,1484.35
1924,2154.82,1176.77
1925,259.2,1349.57
1926,3907.01,1734.91
1927,3278.02,2334.53
1928,373.248,1365.12
1929,4396.03,929.664
1930,1131.84,1422.14
1931,219.456,1261.44
1932,3179.52,2351.81
1933,3706.56,1805.76
1934,2303.42,1456.7
1935,582.336,1745.28
1936,3162.24,2339.71
1937,283.392,1327.1
1938,324.864,1327.1
1939,2255.04,1451.52
1940,4385.66,938.304
1941,4439.23,926.208
1942,675.648,1850.69
1943,4392.58,934.848
1944,551.232,1468.8
1945,2804.54,881.28
1946,342.144,1359.94
1947,1270.08,1975.1
1948,3257.28,2362.18
1949,3143.23,2270.59
1950,4084.99,921.024
1951,418.176,1396.22
1952,2731.97,573.696
1953,3974.4,1147.39
1954,428.544,1373.76
1955,3169.15,2327.62
1956,1416.96,1057.54
1957,1461.89,1114.56
1958,323.136,1302.91
1959,3182.98,2277.5
1960,1238.98,1994.11
1961,4131.65,1434.24
1962,3165.7,2291.33
1963,4067.71,1176.77
1964,1219.97,1985.47
1965,2037.31,767.232
1966,3355.78,1145.66
1967,1550.02,1233.79
1968,653.184,1838.59
1969,1131.84,1935.36
1970,2754.43,568.512
1971,1404.86,1045.44
1972,373.248,1259.71
1973,278.208,1268.35
1974,2263.68,179.712
1975,539.136,1353.02
1976,3704.83,1565.57
1977,1843.78,1892.16
1978,2244.67,432
1979,3174.34,2318.98
1980,411.264,1308.1
1981,718.848,1396.22
1982,321.408,1311.55
1983,4142.02,1289.09
1984,3203.71,2348.35
1985,2384.64,1292.54
1986,3312.58,2586.82
1987,2823.55,881.28
1988,3504.38,1733.18
1989,3431.81,1714.18
1990,988.416,1715.9
1991,1276.99,1985.47
1992,3124.22,2299.97
1993,1195.78,1883.52
1994,255.744,1344.38
1995,665.28,1835.14
1996,3094.85,2299.97
1997,300.672,1280.45
1998,2519.42,195.264
1999,1296,1869.7
2000,673.92,1365.12
2001,338.688,1216.51
2002,2009.66,1237.25
2003,2109.89,1529.28
2004,582.336,1731.46
2005,1173.31,1809.22
2006,1152.58,1869.7
2007,110.592,1420.42
2008,2422.66,1484.35
2009,3203.71,2317.25
2010,1358.21,1912.9
2011,426.816,1306.37
2012,1662.34,571.968
2013,679.104,1850.69
2014,250.56,1247.62
2015,4112.64,1017.79
2016,1425.6,1067.9
2017,2002.75,1252.8
2018,4126.46,867.456
2019,1302.91,1876.61
2020,3212.35,2341.44
2021,3067.2,1752.19
2022,1434.24,1080
2023,3863.81,872.64
2024,3346.79,1136.33
2025,522.547,1289.78
2026,360.806,1347.84
2027,3939.84,1745.97
2028,2113,1372.72
2029,337.997,1310.52
2030,642.816,1810.25
2031,483.149,1356.13
2032,549.504,1437.01
2033,383.616,1381.02
2034,3964.72,2511.13
2035,2019.69,1215.13
2036,429.235,1412.12
2037,300.672,1219.28
2038,3917.03,1731.46
2039,2009.32,1223.42
2040,1731.46,2208.38
2041,2301.7,1482.62
2042,2262.3,1351.99
2043,410.573,1368.58
2044,1509.58,943.488
2045,3715.89,1801.96
2046,2258.15,1447.37
2047,402.278,1372.72
2048,3975.09,1138.41
2049,549.504,1468.11
2050,393.984,1368.58
2051,4452.02,922.752
2052,537.062,1296
2053,2757.89,1264.9
2054,1125.96,1526.17
2055,2042.5,1190.25
2056,333.85,1258.68
2057,288.23,1273.19
2058,3307.39,1138.41
2059,3873.49,1708.65
2060,377.395,1354.06
2061,375.322,1378.94
2062,230.17,1248.31
2063,1225.5,1455.67
2064,2040.42,1339.55
2065,423.014,1250.38
2066,564.019,1304.29
2067,3966.8,1775
2068,474.854,1420.42
2069,277.862,1242.09
2070,4472.76,928.973
2071,2245.71,1472.26
2072,2183.5,1318.81
2073,3120.77,2316.21
2074,3328.13,1123.89
2075,379.469,1250.38
2076,2291.33,1488.84
2077,3865.19,1700.35
2078,1387.24,1028.51
2079,406.426,1376.87
2080,2224.97,1439.08
2081,3977.17,1789.52
2082,2264.37,1347.84
2083,420.941,1242.09
2084,665.626,1374.8
2085,3877.63,1702.43
2086,3323.98,1132.19
2087,510.106,1430.78
2088,3906.66,1762.56
2089,3767.73,630.375
2090,1192.32,1945.04
2091,3736.63,1789.52
2092,3726.26,1797.81
2093,493.517,1395.53
2094,582.682,1349.91
2095,4489.34,928.973
2096,348.365,1366.5
2097,4269.54,987.034
2098,2229.12,1441.15
2099,2144.1,1179.88
2100,4449.95,933.12
2101,553.651,1426.64
2102,2363.9,1470.18
2103,2154.47,1177.8
2104,3218.23,2256.08
2105,364.954,1213.06
2106,371.174,1364.43
2107,4360.78,1275.26
2108,2127.51,1325.03
2109,389.837,1376.87
2110,2117.15,1192.32
2111,2301.7,1455.67
2112,435.456,1397.61
2113,2113,1190.25
2114,3336.42,1136.33
2115,765.159,1383.09
2116,2154.47,1320.88
2117,236.39,1250.38
2118,2098.48,1329.18
2119,393.984,1360.28
2120,402.278,1387.24
2121,725.76,1387.24
2122,466.56,1304.29
2123,464.486,1389.31
2124,1188.17,1443.23
2125,3411.07,1665.1
2126,3249.33,1646.44
2127,541.21,1331.25
2128,418.867,1393.46
2129,412.646,1246.23
2130,425.088,1393.46
2131,267.494,1262.82
2132,501.811,1395.53
2133,483.149,1397.61
2134,499.738,1420.42
2135,982.887,1434.93
2136,464.486,1399.68
2137,367.027,1333.32
2138,474.854,1403.83
2139,603.418,1403.83
2140,321.408,1327.1
2141,2025.91,1206.84
2142,354.586,1356.13
2143,642.816,1335.4
2144,2069.45,1335.4
2145,657.331,1341.62
2146,460.339,1410.05
2147,910.311,1410.05
2148,4275.76,2086.04
2149,4472.76,918.605
2150,2036.28,1198.54
2151,3691.01,1795.74
2152,3747,1785.37
2153,485.222,1291.85
2154,263.347,1252.45
2155,470.707,1368.58
2156,651.11,1826.84
2157,1322.96,2025.91
2158,943.488,1497.14
2159,3187.12,2351.46
2160,1499.21,976.666
2161,537.062,1354.06
2162,439.603,1403.83
2163,4172.08,2117.15
2164,2048.72,1181.95
2165,3201.64,2349.39
2166,545.357,1449.45
2167,2100.56,1368.58
2168,219.802,1260.75
2169,2351.46,1304.29
2170,3958.5,2509.06
2171,578.534,1743.9
2172,3485.72,1899.42
2173,3355.09,1140.48
2174,4084.99,922.752
2175,2042.5,833.587
2176,4358.71,1279.41
2177,1157.07,1932.6
2178,588.902,1399.68
2179,306.893,1351.99
2180,1132.19,1934.67
2181,3201.64,2247.78
2182,651.11,1414.2
2183,1368.58,1011.92
2184,862.618,1395.53
2185,3985.46,1117.67
2186,230.17,1266.97
2187,4014.49,1799.89
2188,4379.44,939.341
2189,4217.7,995.328
2190,970.445,1497.14
2191,1316.74,2036.28
2192,236.39,1318.81
2193,590.976,1760.49
2194,630.375,1416.27
2195,3247.26,2349.39
2196,4078.77,1804.03
2197,2137.88,1186.1
2198,653.184,1837.21
2199,4058.04,1824.77
2200,1132.19,1422.49
2201,2011.39,1345.77
2202,1760.49,2220.83
2203,1252.45,2003.1
2204,3346.79,1171.58
2205,3180.9,2276.81
2206,617.933,1327.1
2207,1812.33,2239.49
2208,2158.62,1360.28
2209,1142.55,1437.01
2210,508.032,1385.17
2211,578.534,1362.36
2212,617.933,1795.74
2213,3178.83,2351.46
2214,4047.67,1202.69
2215,3218.23,2374.27
2216,3827.87,1700.35
2217,271.642,1217.2
2218,4491.42,933.12
2219,1242.09,1996.88
2220,447.898,1383.09
2221,2818.02,1123.89
2222,1889.05,1555.2
2223,3975.09,1673.4
2224,644.89,1818.55
2225,1181.95,1439.08
2226,690.509,1441.15
2227,3981.31,947.635
2228,327.629,1213.06
2229,1018.14,1445.3
2230,2374.27,188.698
2231,3906.66,1750.12
2232,508.032,1366.5
2233,3767.73,617.933
2234,364.954,1366.5
2235,620.006,1791.59
2236,362.88,1354.06
2237,651.11,1393.46
2238,3885.93,1198.54
2239,3315.69,1119.74
2240,964.224,1503.36
2241,2154.47,1364.43
2242,2129.59,1364.43
2243,4337.97,1237.94
2244,1177.8,1961.63
2245,250.906,1248.31
2246,4385.66,939.341
2247,2036.28,790.042
2248,4066.33,1177.8
2249,1210.98,1978.21
2250,3174.68,2318.29
2251,497.664,1405.9
2252,2359.76,1339.55
2253,221.875,1329.18
2254,4172.08,1420.42
2255,420.941,1414.2
2256,1548.98,1233.79
2257,4118.17,1254.53
2258,3143.58,2272.67
2259,255.053,1345.77
2260,989.107,1716.94
2261,603.418,1758.41
2262,3212.01,2341.09
2263,2519.42,196.992
2264,1223.42,1986.51
2265,1293.93,1870.39
2266,3207.86,1449.45
2267,4018.64,1816.47
2268,439.603,1291.85
2269,1266.97,1974.07
2270,3346.79,1159.14
2271,595.123,1748.05
2272,3950.21,1082.42
2273,1022.28,1524.1
2274,1235.87,1974.07
2275,1416.27,1057.54
2276,1298.07,1998.95
2277,1096.93,1909.79
2278,3095.89,2299.62
2279,2036.28,767.232
2280,1714.87,1490.92
2281,2803.51,881.28
2282,2256.08,1466.04
2283,4493.49,916.531
2284,412.646,1308.44
2285,4406.4,926.899
2286,4029.01,1775
2287,4022.78,1240.01
2288,2262.3,180.403
2289,3813.35,350.438
2290,377.395,1298.07
2291,2316.21,1343.69
2292,1219.28,1959.55
2293,342.144,1358.21
2294,4178.3,1880.76
2295,1602.89,568.167
2296,3129.06,2220.83
2297,327.629,1316.74
2298,2336.95,1339.55
2299,673.92,1366.5
2300,3753.22,346.291
2301,3164.31,2291.33
2302,2287.18,1349.91
2303,379.469,1312.59
2304,427.162,1374.8
2305,2316.21,1289.78
2306,3166.39,2326.58
2307,4400.18,941.415
2308,1424.56,1067.9
2309,2370.13,1509.58
2310,3230.67,2382.57
2311,308.966,1293.93
2312,1660.95,572.314
2313,2357.68,188.698
2314,2334.87,1287.71
2315,3156.02,2256.08
2316,2730.93,572.314
2317,717.466,1395.53
2318,3104.18,2289.25
2319,3133.21,2229.12
2320,1843.43,1891.12
2321,2032.13,790.042
2322,2187.65,1356.13
2323,717.466,1451.52
2324,3311.54,2585.78
2325,337.997,1217.2
2326,2453.07,223.949
2327,3257.63,2361.83
2328,3124.92,2309.99
2329,2930,1343.69
2330,4194.89,1231.72
2331,4167.94,1416.27
2332,2295.48,1293.93
2333,2492.47,201.139
2334,3504.38,1733.53
2335,2316.21,184.55
2336,1202.69,1967.85
2337,3201.64,2363.9
2338,288.645,1274.02
2339,378.225,1249.14
2340,622.08,1326.27
2341,2112.58,1189.42
2342,470.293,1368.58
2343,4277.42,2085.21
2344,552.407,1425.81
2345,666.87,1373.55
2346,423.014,1363.6
2347,1132.19,1425.81
2348,2366.39,1515.39
2349,482.734,1398.44
2350,3976.34,1137.16
2351,427.991,1413.37
2352,425.503,1393.46
2353,534.989,1420.83
2354,440.433,1383.51
2355,276.204,1241.67
2356,472.781,1403.41
2357,3976.34,1789.1
2358,582.267,1348.67
2359,395.643,1368.58
2360,542.454,1331.25
2361,2035.45,1199.37
2362,1020.21,1445.71
2363,3909.15,1764.22
2364,1127.21,1525.34
2365,689.265,1438.25
2366,420.526,1241.67
2367,2027.98,1206.84
2368,2010.56,1221.77
2369,604.662,1403.41
2370,656.917,1341.2
2371,465.316,1303.88
2372,763.914,1383.51
2373,268.739,1264.07
2374,370.76,1366.09
2375,3909.15,1751.78
2376,3909.15,1734.36
2377,3961.41,2508.23
2378,3874.32,1706.99
2379,3727.5,1796.57
2380,562.36,1303.88
2381,3249.75,1647.27
2382,350.853,1366.09
2383,2112.58,1373.55
2384,910.725,1408.39
2385,701.706,1415.85
2386,537.477,1296.42
2387,3919.1,1734.36
2388,579.779,1361.11
2389,2134.98,1191.91
2390,465.316,1388.48
2391,465.316,1398.44
2392,500.152,1395.95
2393,3700.13,1786.61
2394,368.271,1333.74
2395,365.783,1214.3
2396,333.435,1259.09
2397,400.62,1385.99
2398,982.887,1433.27
2399,393.155,1361.11
2400,221.461,1259.09
2401,1507.92,943.073
2402,1189.42,1440.74
2403,1729.38,2209.63
2404,863.447,1393.46
2405,641.987,1336.23
2406,2018.03,1214.3
2407,3217.4,2256.91
2408,485.223,1356.13
2409,3939.01,1746.8
2410,3715.06,1801.54
2411,3411.49,1664.69
2412,485.223,1291.44
2413,2042.91,1189.42
2414,4449.12,933.12
2415,2363.9,1470.6
2416,619.592,1318.81
2417,360.806,1346.18
2418,522.547,1288.95
2419,410.573,1246.65
2420,724.101,1388.48
2421,410.573,1368.58
2422,2152.4,1176.98
2423,1224.25,1455.67
2424,298.598,1219.28
2425,2301.7,1455.67
2426,233.902,1249.14
2427,400.62,1371.06
2428,437.944,1376.04
2429,1181.95,1438.25
2430,2047.89,1181.95
2431,651.94,1413.37
2432,3866.85,1699.52
2433,4451.61,923.167
2434,452.874,1326.27
2435,2508.23,313.528
2436,1092.37,1906.05
2437,1667.17,567.337
2438,2032.96,788.798
2439,1251.63,1975.73
2440,3692.67,1796.57
2441,1206.84,1958.31
2442,1114.77,1415.85
2443,4217.7,1032.65
2444,2508.23,1597.5
2445,2856.59,1316.32
2446,4195.31,1231.72
2447,674.335,1366.09
2448,2003.1,1251.63
2449,505.129,1366.09
2450,2264.37,1346.18
2451,2040.42,831.099
2452,2154.89,1321.3
2453,2100.14,1368.58
2454,256.297,1231.72
2455,1224.25,1983.19
2456,2037.93,783.821
2457,3983.8,1117.26
2458,363.295,1366.09
2459,619.592,1796.57
2460,3180.07,2351.46
2461,1204.35,1965.77
2462,3794.69,617.104
2463,3767.32,617.104
2464,3145.24,2271.84
2465,2376.35,263.762
2466,2339.02,263.762
2467,3486.14,1898.59
2468,970.445,1497.97
2469,3508.53,1734.36
2470,338.412,1216.79
2471,2264.37,181.647
2472,992.84,1438.25
2473,510.106,1418.34
2474,2284.28,256.297
2475,589.732,1398.44
2476,2759.55,557.384
2477,1500.46,977.91
2478,3219.89,2373.86
2479,2373.86,189.112
2480,1423.32,1067.49
2481,3177.59,2319.11
2482,2520.67,196.577
2483,1385.99,1027.68
2484,641.987,1811.5
2485,1316.32,2035.45
2486,1097.35,1908.54
2487,3180.07,2276.81
2488,544.942,1448.2
2489,2040.42,1338.72
2490,2259.4,1448.2
2491,3306.98,1137.16
2492,1184.44,1940.89
2493,577.29,1741.82
2494,465.316,1430.78
2495,2259.4,1351.16
2496,2339.02,256.297
2497,3212.42,2339.02
2498,1888.64,1555.2
2499,4491.42,933.12
2500,990.352,1716.94
2501,271.227,1216.79
2502,651.94,1836.38
2503,1254.11,2000.61
2504,308.552,1293.93
2505,2097.65,1328.76
2506,338.412,1308.86
2507,231.414,1264.07
2508,2127.51,1323.79
2509,3973.85,1674.64
2510,4362.03,1276.51
2511,1045.09,1878.68
2512,4269.96,985.375
2513,3202.47,2246.95
2514,261.274,1251.63
2515,3966.38,2510.72
2516,2010.56,1343.69
2517,437.944,1293.93
2518,497.664,1405.9
2519,1191.91,1943.38
2520,2070.28,1333.74
2521,594.709,1749.29
2522,325.97,1211.81
2523,2182.26,1316.32
2524,375.736,1353.65
2525,4474,918.19
2526,3737.46,380.713
2527,281.18,1336.23
2528,649.452,1393.46
2529,537.477,1353.65
2530,943.073,1495.48
2531,507.617,1383.51
2532,629.545,1415.85
2533,4065.92,1179.46
2534,1241.67,1978.21
2535,2453.48,223.949
2536,3083.03,2261.88
2537,221.461,1328.76
2538,4133.1,1219.28
2539,3804.64,350.853
2540,373.248,1259.09
2541,3247.26,2348.97
2542,1027.68,1450.69
2543,3192.52,2304.18
2544,1159.56,1930.94
2545,1826.43,2244.47
2546,4172.91,2117.56
2547,1022.7,1759.24
2548,589.732,1759.24
2549,4374.47,1266.56
2550,661.893,1846.33
2551,2229.54,1440.74
2552,2373.86,236.39
2553,1219.28,1958.31
2554,1296.42,1893.61
2555,427.991,1306.37
2556,1659.71,569.825
2557,4085.82,920.679
2558,3966.38,1776.66
2559,276.204,1209.32
2560,3752.39,345.877
2561,4118.17,1254.11
2562,1303.88,1878.68
2563,716.636,1395.95
2564,1241.67,1993.14
2565,2545.55,318.505
2566,301.087,1279
2567,4016.15,1801.54
2568,2888.94,1851.31
