id,u,v
1416,2088,2047.68
1417,2940.48,2223.36
1418,2221.92,2167.2
1419,1296,1859.04
1420,2036.16,668.16
1421,2020.32,1584
1422,4001.76,1851.84
1423,3938.4,1864.8
1424,2491.2,2122.56
1425,3101.76,2203.2
1426,2347.2,2459.52
1427,3077.28,1402.56
1428,3947.04,1452.96
1429,4285.44,1893.6
1430,1536.48,1833.12
1431,2093.76,2246.4
1432,3129.12,1437.12
1433,910.08,548.64
1434,1938.24,1375.2
1435,2008.8,2079.36
1436,1762.56,1778.4
1437,915.84,548.64
1438,3178.08,1848.96
1439,781.92,2200.32
1440,1946.88,1702.08
1441,2947.68,2244.96
1442,2449.44,1742.4
1443,2198.88,2327.04
1444,3044.16,2230.56
1445,3127.68,1841.76
1446,2003.04,2080.8
1447,1893.6,2376
1448,3100.32,2259.36
1449,3954.24,1452.96
1450,2626.56,2037.6
1451,2517.12,1720.8
1452,2129.76,2561.76
1453,3889.44,1424.16
1454,2249.28,1876.32
1455,3820.32,1906.56
1456,3880.8,1905.12
1457,4224.96,1395.36
1458,2528.64,1722.24
1459,3032.64,2279.52
1460,2972.16,1679.04
1461,3965.76,1879.2
1462,3103.2,1519.2
1463,2077.92,221.76
1464,3021.12,2292.48
1465,336.96,1199.52
1466,3817.44,1887.84
1467,3035.52,2325.6
1468,1504.8,1353.6
1469,3939.84,833.76
1470,2881.44,1689.12
1471,3935.52,748.8
1472,3183.84,1841.76
1473,2183.04,2311.2
1474,2004.48,2149.92
1475,1919.52,1654.56
1476,2416.32,129.6
1477,72,832.32
1478,3918.24,830.88
1479,2008.8,1595.52
1480,2243.52,2335.68
1481,3938.4,753.12
1482,2440.8,123.84
1483,2011.68,2481.12
1484,2941.92,2213.28
1485,1216.8,2099.52
1486,2201.76,2112.48
1487,2007.36,2594.88
1488,2534.4,2072.16
1489,2839.68,1160.64
1490,3924,1437.12
1491,324,1193.76
1492,3988.8,1428.48
1493,4233.6,1393.92
1494,1179.36,1503.36
1495,3139.2,2354.4
1496,3104.64,1512
1497,4210.56,1391.04
1498,1918.08,2291.04
1499,3742.56,1128.96
1500,2509.92,1753.92
1501,4216.32,1398.24
1502,2004.48,2164.32
1503,2190.24,192.96
1504,861.12,567.36
1505,1582.56,2028.96
1506,1938.24,2628
1507,2004.48,2000.16
1508,3889.44,1869.12
1509,2580.48,1944
1510,3165.12,1823.04
1511,2021.76,2511.36
1512,3155.04,2328.48
1513,1342.08,2062.08
1514,1440,2030.4
1515,2023.2,2502.72
1516,2157.12,2472.48
1517,2966.4,1683.36
1518,2033.28,2417.76
1519,3932.64,1861.92
1520,2152.8,738.72
1521,1929.6,1653.12
1522,1870.56,1648.8
1523,3804.48,1886.4
1524,918.72,583.2
1525,3087.36,2059.2
1526,915.84,554.4
1527,2005.92,2423.52
1528,3005.28,1179.36
1529,2705.76,1815.84
1530,1071.36,1529.28
1531,3922.56,1431.36
1532,4492.8,1405.44
1533,2602.08,2535.84
1534,4016.16,1434.24
1535,2492.64,1738.08
1536,754.56,1628.64
1537,3934.08,1455.84
1538,2291.04,1889.28
1539,2171.52,2332.8
1540,1945.44,2180.16
1541,3876.48,1463.04
1542,2136.96,2321.28
1543,3785.76,1399.68
1544,2193.12,2321.28
1545,1869.12,2393.28
1546,2429.28,2050.56
1547,3104.64,2309.76
1548,1782.72,1543.68
1549,4239.36,1411.2
1550,2532.96,2079.36
1551,1488.96,1673.28
1552,3817.44,1870.56
1553,4249.44,1421.28
1554,3163.68,2295.36
1555,2600.64,1887.84
1556,4047.84,1441.44
1557,1634.4,1548
1558,3048.48,1833.12
1559,2162.88,1000.8
1560,2882.88,1673.28
1561,4249.44,1425.6
1562,2851.2,1861.92
1563,3002.4,2332.8
1564,3143.52,2374.56
1565,3032.64,2237.76
1566,3415.68,1275.84
1567,3188.16,2276.64
1568,864,560.16
1569,4246.56,1412.64
1570,3926.88,1451.52
1571,3078.72,2036.16
1572,2211.84,2099.52
1573,715.68,1114.56
1574,989.28,1896.48
1575,1465.92,2046.24
1576,3823.2,1432.8
1577,3951.36,1857.6
1578,1110.24,1831.68
1579,1779.84,1776.96
1580,2036.16,2397.6
1581,1926.72,1657.44
1582,1915.2,299.52
1583,3137.76,1836
1584,1915.2,290.88
1585,3071.52,2187.36
1586,3081.6,2018.88
1587,2754.72,1560.96
1588,2682.72,1445.76
1589,2230.56,1872
1590,2211.84,1283.04
1591,2548.8,1653.12
1592,1425.6,1372.32
1593,3768.48,1216.8
1594,3110.4,2249.28
1595,1144.8,1560.96
1596,1055.52,1565.28
1597,3121.92,662.4
1598,1445.76,2000.16
1599,4034.88,1733.76
1600,2158.56,2329.92
1601,1569.6,1330.56
1602,112.32,843.84
1603,1170.72,1442.88
1604,1200.96,1500.48
1605,2243.52,1896.48
1606,2040.48,668.16
1607,1130.4,1552.32
1608,4226.4,1382.4
1609,2859.84,1094.4
1610,2280.96,2360.16
1611,2134.08,740.16
1612,2481.12,1743.84
1613,2075.04,2049.12
1614,4237.92,1389.6
1615,734.4,128.16
1616,2668.32,1434.24
1617,4021.92,748.8
1618,3042.72,2269.44
1619,2311.2,2285.28
1620,1700.64,499.68
1621,2201.76,1874.88
1622,2175.84,2296.8
1623,1607.04,2007.36
1624,1127.52,756
1625,3088.8,2007.36
1626,3100.32,2299.68
1627,3823.2,1877.76
1628,3169.44,2368.8
1629,1114.56,758.88
1630,2158.56,2316.96
1631,3993.12,1775.52
1632,2952,2194.56
1633,1876.32,2255.04
1634,4265.28,1396.8
1635,3411.36,1277.28
1636,3905.28,779.04
1637,1617.12,2145.6
1638,1915.2,277.92
1639,3381.12,1955.52
1640,2298.24,2321.28
1641,2269.44,1873.44
1642,2587.68,1932.48
1643,1694.88,496.8
1644,3562.56,1974.24
1645,1952.64,2364.48
1646,1431.36,1494.72
1647,3167.42,2315.52
1648,3120.77,1435.97
1649,3105.22,1857.6
1650,3924.29,1435.97
1651,3138.05,1356.48
1652,2858.11,1385.86
1653,2930.69,1385.86
1654,3941.57,1859.33
1655,3101.76,2325.89
1656,2163.46,2255.04
1657,3120.77,1859.33
1658,1933.63,2287.87
1659,2915.14,1380.67
1660,1940.54,2458.94
1661,2256.77,2284.42
1662,2198.02,2298.24
1663,3115.58,1358.21
1664,3039.55,1817.86
1665,3888,1460.16
1666,4007.23,1750.46
1667,1579.39,1828.22
1668,772.416,2420.93
1669,2854.66,1472.26
1670,3065.47,1359.94
1671,3125.95,1403.14
1672,2531.52,2559.17
1673,2754.43,1639.87
1674,1804.03,1753.92
1675,2469.31,2462.4
1676,2191.1,2104.7
1677,3101.76,2203.2
1678,1194.05,1829.95
1679,2016.58,2146.18
1680,2799.36,1629.5
1681,3105.22,1359.94
1682,1937.09,2282.69
1683,2821.82,1429.06
1684,3794.69,1904.26
1685,4204.22,1397.95
1686,1959.55,252.288
1687,1537.92,1831.68
1688,1372.03,412.992
1689,2861.57,1467.07
1690,2018.3,2189.38
1691,644.544,1897.34
1692,3082.75,1396.22
1693,4285.44,1892.16
1694,1973.38,1890.43
1695,2013.12,2064.96
1696,2937.6,1755.65
1697,2099.52,2382.91
1698,3024,1836.86
1699,3203.71,2213.57
1700,3632.26,1263.17
1701,1883.52,1683.07
1702,4007.23,1411.78
1703,3158.78,2293.06
1704,3106.94,1394.5
1705,4048.7,1411.78
1706,3920.83,753.408
1707,3048.19,2215.3
1708,4000.32,1757.38
1709,1486.08,1838.59
1710,2096.06,2483.14
1711,3811.97,1468.8
1712,2949.7,2217.02
1713,2555.71,1359.94
1714,1945.73,1702.08
1715,1427.33,1380.67
1716,1933.63,2623.1
1717,3979.58,1750.46
1718,2946.24,1753.92
1719,2166.91,2274.05
1720,3922.56,756.864
1721,3117.31,1394.5
1722,3074.11,1375.49
1723,1982.02,1760.83
1724,3936.38,751.68
1725,3946.75,1418.69
1726,1095.55,1880.06
1727,2023.49,2526.34
1728,1852.42,1698.62
1729,1444.61,1842.05
1730,2471.04,2467.58
1731,2512.51,2082.24
1732,2151.36,2082.24
1733,3053.38,1878.34
1734,2168.64,2313.79
1735,1596.67,1555.2
1736,3127.68,1842.05
1737,3993.41,1448.06
1738,1871.42,1703.81
1739,2941.06,1708.99
1740,2712.96,1480.9
1741,2553.98,93.312
1742,2004.48,2160
1743,72.576,832.896
1744,2839.1,1859.33
1745,3948.48,1451.52
1746,1933.63,1772.93
1747,2158.27,2398.46
1748,2916.86,1715.9
1749,2101.25,2503.87
1750,2087.42,2047.68
1751,3939.84,1451.52
1752,2182.46,2234.3
1753,1188.86,1871.42
1754,3938.11,1454.98
1755,1762.56,1778.11
1756,3004.99,1778.11
1757,2120.26,2572.99
1758,2942.78,1726.27
1759,3998.59,1446.34
1760,4026.24,1423.87
1761,4007.23,1444.61
1762,3056.83,1847.23
1763,2168.64,1297.73
1764,2830.46,1425.6
1765,2934.14,1731.46
1766,3177.79,1847.23
1767,1781.57,1734.91
1768,2916.86,1734.91
1769,1391.04,1848.96
1770,1918.08,1788.48
1771,2222.21,2166.91
1772,2018.3,2170.37
1773,2935.87,2239.49
1774,3087.94,2170.37
1775,3113.86,1848.96
1776,3022.27,1788.48
1777,2930.69,1712.45
1778,2175.55,2332.8
1779,2515.97,2075.33
1780,2626.56,2035.58
1781,2502.14,1328.83
1782,2004.48,2173.82
1783,2173.82,2305.15
1784,2947.97,2244.67
1785,2242.94,2173.82
1786,2198.02,2329.34
1787,4048.7,1441.15
1788,2063.23,1702.08
1789,1349.57,1854.14
1790,2177.28,2408.83
1791,2899.58,2175.55
1792,2096.06,2424.38
1793,2094.34,2246.4
1794,3027.46,1854.14
1795,1999.3,2066.69
1796,4045.25,1406.59
1797,4002.05,1854.14
1798,2006.21,2541.89
1799,2930.69,1441.15
1800,1296,1859.33
1801,2481.41,1738.37
1802,1976.83,1862.78
1803,2462.4,2471.04
1804,2097.79,2249.86
1805,3181.25,2286.14
1806,1048.9,1800.58
1807,3993.41,1745.28
1808,2680.13,1435.97
1809,3191.62,2075.33
1810,3046.46,1695.17
1811,2754.43,1560.38
1812,3996.86,1411.78
1813,1911.17,267.84
1814,3786.05,1399.68
1815,3165.7,1823.04
1816,1928.45,1653.7
1817,2106.43,2469.31
1818,4280.26,1888.7
1819,2972.16,1677.89
1820,421.632,1401.41
1821,1131.84,1551.74
1822,2063.23,224.64
1823,2020.03,2198.02
1824,3910.46,1881.79
1825,781.056,2199.74
1826,1626.05,1658.88
1827,324.864,1194.05
1828,2006.21,2201.47
1829,3889.73,1425.6
1830,4494.53,1404.86
1831,1935.36,2457.22
1832,2832.19,1821.31
1833,2025.22,2477.95
1834,1111.1,1831.68
1835,3143.23,1408.32
1836,3910.46,1900.8
1837,2745.79,1536.19
1838,4022.78,748.224
1839,1489.54,1672.7
1840,1022.98,1890.43
1841,3048.19,1833.41
1842,1914.62,2085.7
1843,2966.98,1681.34
1844,1838.59,2356.99
1845,3003.26,2332.8
1846,3927.74,1451.52
1847,3188.16,2275.78
1848,3805.06,1926.72
1849,2192.83,2308.61
1850,2291.33,164.16
1851,3139.78,2353.54
1852,2880.58,1688.26
1853,3920.83,1881.79
1854,418.176,1404.86
1855,2128.9,2348.35
1856,2524.61,1691.71
1857,4247.42,1416.96
1858,2312.06,2274.05
1859,3967.49,1878.34
1860,3036.1,1199.23
1861,4207.68,1403.14
1862,4017.6,1420.42
1863,2020.03,2223.94
1864,2961.79,1448.06
1865,3907.01,1434.24
1866,2007.94,2227.39
1867,3103.49,1518.91
1868,1886.98,2249.86
1869,2099.52,2073.6
1870,2491.78,2123.71
1871,3208.9,2217.02
1872,3877.63,1461.89
1873,3044.74,2230.85
1874,3001.54,601.344
1875,3889.73,1869.7
1876,3034.37,2237.76
1877,2529.79,1722.82
1878,2007.94,2593.73
1879,2509.06,1728
1880,3822.34,1928.45
1881,4211.14,1413.5
1882,2135.81,2334.53
1883,1632.96,1546.56
1884,3041.28,1867.97
1885,3132.86,1848.96
1886,3996.86,1866.24
1887,3989.95,1850.69
1888,2491.78,1738.37
1889,3824.06,1432.51
1890,2201.47,2113.34
1891,1071.36,1529.28
1892,2021.76,2512.51
1893,1798.85,1738.37
1894,1921.54,1736.64
1895,3509.57,2082.24
1896,1180.22,1503.36
1897,2450.3,1741.82
1898,3100.03,2258.5
1899,1249.34,1864.51
1900,3920.83,1862.78
1901,3113.86,1862.78
1902,3813.7,1924.99
1903,1199.23,1499.9
1904,3934.66,1861.06
1905,3182.98,1840.32
1906,2001.02,2405.38
1907,2182.46,2324.16
1908,2006.21,2192.83
1909,851.904,2766.53
1910,3143.23,2374.27
1911,3848.26,1171.58
1912,2135.81,2322.43
1913,2509.06,1753.92
1914,755.136,1629.5
1915,1893.89,2376
1916,3100.03,2206.66
1917,3037.82,1753.92
1918,1867.97,2379.46
1919,2004.48,2149.63
1920,4017.6,1753.92
1921,1857.6,2386.37
1922,2899.58,1335.74
1923,4024.51,1427.33
1924,915.84,549.504
1925,4211.14,1391.04
1926,3072.38,2187.65
1927,2161.73,998.784
1928,2004.48,2001.02
1929,1871.42,1650.24
1930,3919.1,831.168
1931,2099.52,2419.2
1932,4048.7,1422.14
1933,3082.75,1359.94
1934,1555.2,2014.85
1935,2944.51,2189.38
1936,3029.18,1817.86
1937,2033.86,2417.47
1938,3381.7,1954.37
1939,2173.82,195.264
1940,4249.15,1422.14
1941,3939.84,832.896
1942,3974.4,1425.6
1943,2230.85,1871.42
1944,2484.86,1328.83
1945,2560.9,1351.3
1946,2479.68,2465.86
1947,3905.28,1439.42
1948,2519.42,2035.58
1949,4396.03,1531.01
1950,2199.74,2325.89
1951,2160,2331.07
1952,2106.43,2408.83
1953,921.024,582.336
1954,3015.36,1688.26
1955,3032.64,2279.23
1956,4240.51,1410.05
1957,2429.57,2049.41
1958,3934.66,1454.98
1959,910.656,547.776
1960,3820.61,1904.26
1961,3030.91,2405.38
1962,1918.08,2289.6
1963,3742.85,1128.38
1964,2023.49,2536.7
1965,3191.62,2064.96
1966,2059.78,741.312
1967,3481.92,1994.11
1968,3163.97,2294.78
1969,3139.78,1392.77
1970,1444.61,1999.3
1971,2128.9,2560.9
1972,3749.76,2023.49
1973,3922.56,836.352
1974,3341.95,2026.94
1975,1582.85,2030.4
1976,3300.48,2032.13
1977,2823.55,1798.85
1978,2291.33,1888.7
1979,2284.42,2305.15
1980,1071.36,1556.93
1981,1467.07,2045.95
1982,2958.34,2061.5
1983,3105.22,2310.34
1984,4010.69,1760.83
1985,3169.15,2367.36
1986,2007.94,1594.94
1987,2211.84,2099.52
1988,1938.82,1375.49
1989,1935.36,1624.32
1990,2158.27,2474.5
1991,3652.99,1276.99
1992,1931.9,1626.05
1993,2192.83,2320.7
1994,3414.53,1276.99
1995,1893.89,2389.82
1996,1598.4,1524.1
1997,3938.11,1866.24
1998,4216.32,1397.95
1999,4250.88,1425.6
2000,1779.84,1776.38
2001,3817.15,1885.25
2002,3043.01,2268.86
2003,3563.14,1975.1
2004,1944,2179.01
2005,3822.34,1880.06
2006,2153.09,737.856
2007,3079.3,2035.58
2008,3110.4,2248.13
2009,3374.78,2020.03
2010,3905.28,779.328
2011,2586.82,1933.63
2012,3131.14,1435.97
2013,1366.85,2040.77
2014,2534.98,2070.14
2015,1439.42,2030.4
2016,3894.91,774.144
2017,3105.22,1512
2018,1311.55,2047.68
2019,2550.53,1653.7
2020,2191.1,191.808
2021,1171.58,1441.15
2022,3321.22,2033.86
2023,1963.01,250.56
2024,1936.74,2457.22
2025,2936.22,1756.34
2026,3937.77,1453.59
2027,3158.09,2293.4
2028,3124.92,1403.83
2029,2942.44,1729.38
2030,3950.21,1453.59
2031,2517.35,2073.6
2032,2063.23,1702.43
2033,2181.43,2233.27
2034,1945.04,1702.43
2035,3112.47,1849.65
2036,2480.03,1737.68
2037,1781.22,1735.6
2038,3933.62,1455.67
2039,2017.61,2158.62
2040,1596.67,1555.2
2041,3939.84,1860.02
2042,3811.28,1926.37
2043,3077.22,1401.75
2044,2967.32,1681.69
2045,2094.34,2424.04
2046,70.5024,837.734
2047,3888,1426.64
2048,1426.64,1381.02
2049,3973.02,1424.56
2050,3052.34,1878.68
2051,3083.44,1395.53
2052,2913.41,1381.02
2053,2158.62,2397.08
2054,3039.9,1870.39
2055,2940.37,1708.65
2056,3888,1459.81
2057,2948.66,2218.75
2058,771.379,2421.97
2059,4045.59,1441.15
2060,2200.09,2326.58
2061,3979.24,1760.49
2062,3104.18,1360.28
2063,3898.37,1424.56
2064,2098.48,2419.89
2065,2830.46,1424.56
2066,2150.32,2081.89
2067,3023.31,1837.21
2068,1936.74,2627.25
2069,1934.67,2623.1
2070,3118.69,1857.95
2071,1484.7,1839.28
2072,2932.07,1731.46
2073,1349.91,1853.8
2074,2162.77,2256.08
2075,2177.28,2409.52
2076,3991.68,1745.97
2077,1851.73,1698.28
2078,2241.56,2175.21
2079,3087.59,2171.06
2080,2529.79,2558.82
2081,2003.1,2542.23
2082,3999.97,1758.41
2083,3813.35,1470.18
2084,3029.53,1853.8
2085,2023.83,2525.65
2086,2017.61,2171.06
2087,2086.04,2046.64
2088,1976.14,1862.09
2089,3118.69,1393.46
2090,3046.12,1696.21
2091,2100.56,2504.91
2092,3923.25,1434.93
2093,4047.67,1422.49
2094,2851.2,1472.26
2095,3919.1,752.717
2096,2915.48,1735.6
2097,3946.06,1420.42
2098,1020.21,1891.12
2099,3189.2,2289.25
2100,1536.54,1833.06
2101,2017.61,2189.72
2102,3104.18,1393.46
2103,3180.9,2287.18
2104,2096.41,2249.86
2105,3968.87,1878.68
2106,2469.66,2463.44
2107,2917.56,1714.87
2108,4284.06,1891.12
2109,2677.02,1434.93
2110,2175.21,2334.87
2111,3112.47,1862.09
2112,4014.49,1754.27
2113,2712.27,1480.55
2114,1194.39,1830.99
2115,3015.01,1689.98
2116,4016.56,1432.86
2117,3993.75,1447.37
2118,3137.36,1358.21
2119,2625.18,2036.28
2120,2930,1710.72
2121,3114.55,1358.21
2122,1934.67,1775
2123,3037.82,1816.47
2124,2799.36,1629.85
2125,2181.43,2312.06
2126,4045.59,1412.12
2127,2509.06,1752.19
2128,3129.06,1841.36
2129,2164.84,2272.67
2130,1918.08,1787.44
2131,1094.86,1882.83
2132,4008.27,1412.12
2133,2015.54,2146.18
2134,1980.29,1762.56
2135,3995.83,1412.12
2136,3203.71,2214.61
2137,2220.83,2166.91
2138,4022.78,744.422
2139,2003.1,2148.25
2140,2168.99,2314.14
2141,3794.69,1903.57
2142,2173.13,2305.84
2143,3166.39,2314.14
2144,1049.24,1799.89
2145,3054.41,1847.58
2146,1762.56,1777.08
2147,2948.66,1764.63
2148,2930,1387.24
2149,3031.6,1818.55
2150,3829.94,1901.49
2151,2753.74,1640.22
2152,2013.47,2065.31
2153,1916.01,2086.04
2154,3176.76,1847.58
2155,2946.59,1754.27
2156,1578.01,1828.92
2157,1804.03,1754.27
2158,3158.09,1826.84
2159,1250.38,1866.24
2160,644.89,1897.34
2161,1971.99,1891.12
2162,2934.14,2237.41
2163,2193.87,2307.92
2164,2513.2,2081.89
2165,1188.17,1872.46
2166,2930,1441.15
2167,1391.39,1849.65
2168,3004.65,601.344
2169,3100.03,2324.51
2170,2003.1,2160.69
2171,1936.74,2283.03
2172,1882.83,1683.76
2173,2198.02,2299.62
2174,2181.43,2324.51
2175,3919.1,831.514
2176,3071,1374.8
2177,2175.21,2299.62
2178,2857.42,1385.17
2179,2096.41,2384.64
2180,1998.95,2067.38
2181,4396.03,1530.32
2182,2106.78,2407.45
2183,3044.05,2231.19
2184,3904.59,1439.08
2185,2830.46,1820.62
2186,4024.86,1426.64
2187,4004.12,1849.65
2188,3081.37,2017.61
2189,2096.41,2482.1
2190,4016.56,1420.42
2191,2005.17,2191.8
2192,2745.45,1536.54
2193,3927.4,1420.42
2194,2898.89,2175.21
2195,2552.6,93.312
2196,4008.27,1445.3
2197,2127.51,2349.39
2198,3137.36,1391.39
2199,3823.72,1432.86
2200,2971.47,1679.62
2201,2009.32,1596.67
2202,3995.83,1868.31
2203,2007.25,2229.12
2204,3182.98,1841.36
2205,3141.5,2374.27
2206,1293.93,1857.95
2207,2098.48,2073.6
2208,3118.69,1434.93
2209,3048.19,2216.68
2210,1837.21,2355.61
2211,3004.65,1777.08
2212,3481.57,1994.8
2213,3133.21,1849.65
2214,2948.66,2245.71
2215,3508.53,1994.8
2216,3966.8,1855.87
2217,850.176,2768.26
2218,2254,2285.11
2219,4008.27,1750.12
2220,70.5024,833.587
2221,3979.24,1752.19
2222,2152.4,2565.04
2223,1926.37,1654.73
2224,1445.3,1843.43
2225,3097.96,2206.31
2226,323.482,1194.39
2227,2005.17,2175.21
2228,2448.92,1743.9
2229,2231.19,1872.46
2230,3021.24,1789.52
2231,2119.22,2573.34
2232,3846.53,1171.58
2233,2210.46,2100.56
2234,3064.78,1360.28
2235,1893.2,2390.86
2236,756.864,1627.78
2237,2488.32,2123.37
2238,3189.2,2073.6
2239,1857.95,2386.71
2240,3033.68,2237.41
2241,779.674,2200.09
2242,1631.92,1546.91
2243,3033.68,2278.89
2244,3937.77,833.587
2245,3164.31,1822.69
2246,2822.17,1799.89
2247,3143.58,1407.97
2248,2090.19,2513.2
2249,1179.88,1503.36
2250,2523.57,1692.06
2251,2718.49,2399.16
2252,2019.69,2224.97
2253,2753.74,1559.35
2254,3821.65,1878.68
2255,2289.25,1889.05
2256,1959.55,250.906
2257,3108.33,2249.86
2258,188.698,2086.04
2259,1779.15,1777.08
2260,2200.09,2113
2261,420.941,1401.75
2262,3168.46,2368.05
2263,2106.78,2469.66
2264,3373.75,2021.76
2265,3508.53,2083.97
2266,3786.39,1399.68
2267,3073.08,2189.72
2268,3821.65,1928.45
2269,3802.98,1928.45
2270,1072.05,1555.2
2271,3691.01,1959.55
2272,3100.03,2262.3
2273,2168.99,1298.07
2274,3104.18,1513.73
2275,3139.43,2355.61
2276,1372.72,412.646
2277,1132.19,1551.05
2278,3342.64,2027.98
2279,2135.81,2336.95
2280,3037.82,1752.19
2281,989.107,1897.34
2282,3081.37,1360.28
2283,1893.2,2376.35
2284,1111.45,1830.99
2285,3601.84,1974.07
2286,2019.69,1584.23
2287,2059.09,740.275
2288,3630.87,1262.82
2289,3958.5,1434.93
2290,2484.17,1329.18
2291,3241.04,2046.64
2292,3048.19,1833.06
2293,2498.69,1327.1
2294,2005.17,2421.97
2295,2585.78,1934.67
2296,3191.27,2065.31
2297,3102.11,1517.88
2298,1582.16,2030.05
2299,3321.91,2036.28
2300,1938.82,1374.8
2301,3805.06,1878.68
2302,2971.47,1663.03
2303,2477.95,2465.51
2304,920.679,580.608
2305,3987.53,1428.71
2306,2927.92,2220.83
2307,2158.62,2473.81
2308,416.794,1405.9
2309,1998.95,2405.38
2310,2032.13,2417.82
2311,2023.83,2477.95
2312,3382.04,1955.41
2313,1617.41,2144.1
2314,1922.23,1650.59
2315,2878.16,1687.91
2316,3187.12,2274.74
2317,3975.09,1882.83
2318,1573.86,1573.86
2319,2600.29,2536.01
2320,2202.16,1876.61
2321,2961.1,1449.45
2322,2942.44,2189.72
2323,3933.62,1862.09
2324,1488.84,1671.32
2325,3740.77,1128.04
2326,1069.98,1530.32
2327,2005.17,2202.16
2328,1625.7,1658.88
2329,3890.07,750.643
2330,1198.54,1501.29
2331,3910.81,1899.42
2332,3925.33,1451.52
2333,3002.57,2332.8
2334,2409.52,2061.16
2335,3041.97,2268.52
2336,914.458,549.504
2337,2430.26,2050.79
2338,2092.68,2249.44
2339,3055.66,1846.33
2340,1935.91,2286.77
2341,4046.01,1440.74
2342,3137.77,1390.97
2343,3028.29,1853.8
2344,2013.05,2062.82
2345,1933.43,1774.17
2346,3807.13,1881.17
2347,3948.96,1418.34
2348,3177.59,1846.33
2349,3013.36,1689.57
2350,3797.18,1903.57
2351,1764.22,1776.66
2352,2005.59,2229.54
2353,3005.89,1776.66
2354,3926.57,1420.83
2355,2754.57,1639.8
2356,3906.66,1438.25
2357,2851.62,1473.09
2358,3993.75,1445.71
2359,2182.26,2232.02
2360,3117.87,1858.78
2361,3043.22,2232.02
2362,2062.82,1702.01
2363,1595.01,1555.2
2364,1072.47,1555.2
2365,2916.31,1734.36
2366,2219.58,2167.33
2367,4284.89,1891.12
2368,2100.14,2505.74
2369,3971.36,1440.74
2370,2174.79,2304.18
2371,3028.29,1816.47
2372,1916.01,2085.21
2373,1916.01,1789.1
2374,756.449,1627.36
2375,2933.73,2237
2376,3035.75,2237
2377,4028.59,1425.81
2378,1390.97,1848.82
2379,323.482,1194.39
2380,4018.64,1420.83
2381,2020.52,2187.23
2382,3973.85,1423.32
2383,3814.6,1468.11
2384,3003.4,599.685
2385,1781.64,1734.36
2386,1132.19,1550.22
2387,1050.07,1799.06
2388,3112.89,1848.82
2389,2931.24,1731.87
2390,3132.8,1848.82
2391,3112.89,1861.26
2392,4008.68,1443.23
2393,2712.27,1480.55
2394,2488.32,2122.54
2395,3829.53,1901.08
2396,2194.7,2306.67
2397,2075.26,2047.89
2398,1251.63,1863.75
2399,2525.65,1692.06
2400,2470.9,2463.44
2401,1871.22,1702.01
2402,1351.16,1853.8
2403,3140.26,2353.95
2404,644.475,1896.1
2405,2120.05,2572.92
2406,1629.85,1545.25
2407,3849.43,1172
2408,2018.03,2172.3
2409,2149.91,2082.72
2410,1975.73,1863.75
2411,3921.59,831.099
2412,3078.05,1400.92
2413,1938.4,2458.46
2414,2528.13,2557.99
2415,3107.91,2249.44
2416,2085.21,2045.4
2417,3100.45,2324.09
2418,3102.94,1358.62
2419,2948.66,1766.71
2420,3804.64,1925.96
2421,2931.24,1440.74
2422,3921.59,753.961
2423,3167.63,2366.39
2424,3048.19,2217.09
2425,1935.91,2622.69
2426,3038.24,1816.47
2427,2513.2,2080.24
2428,3204.96,2214.61
2429,2162.35,2256.91
2430,2199.68,2296.72
2431,1980.7,1761.73
2432,778.844,2199.68
2433,1893.61,2373.86
2434,4396.86,1530.32
2435,4001.22,1756.75
2436,3137.77,1358.62
2437,4016.15,1754.27
2438,2179.77,2324.09
2439,3048.19,1694.55
2440,1848.82,1699.52
2441,3073.08,2187.23
2442,3140.26,2373.86
2443,3971.36,1876.19
2444,3157.68,2294.23
2445,2003.1,2159.86
2446,2127.51,2348.97
2447,3088.01,2172.3
2448,771.379,2421.14
2449,2241.98,2174.79
2450,2448.51,1744.31
2451,3936.52,751.473
2452,3991.27,1744.31
2453,4023.61,746.496
2454,2627.67,2035.45
2455,2003.1,2174.79
2456,3889.25,1458.16
2457,3157.68,1826.43
2458,4046.01,1410.88
2459,1881.17,1682.1
2460,3100.45,2202.16
2461,1858.78,2386.3
2462,1893.61,2391.28
2463,3508.53,1995.63
2464,2209.63,2100.14
2465,3481.16,1995.63
2466,1194.39,1828.92
2467,3167.63,2314.14
2468,4008.68,1410.88
2469,1577.6,1828.92
2470,3951.45,1453.18
2471,3145.24,1408.39
2472,3053.17,1878.68
2473,3934.03,1453.18
2474,3822.06,1878.68
2475,1801.54,1751.78
2476,1094.86,1881.17
2477,3120.35,1433.27
2478,2015.54,2144.93
2479,3824.55,1433.27
2480,2192.21,2105.12
2481,3125.33,1403.41
2482,2508.23,1751.78
2483,2179.77,2408.69
2484,2107.61,2403.72
2485,2169.82,2311.65
2486,2829.22,1818.96
2487,2943.68,1726.89
2488,1998.12,2065.31
2489,2194.7,2321.6
2490,3025.8,1836.38
2491,2916.31,1714.45
2492,2913.82,1381.02
2493,2167.33,2271.84
2494,2679.92,1435.76
2495,3812.11,1925.96
2496,2097.65,2418.65
2497,1950.84,1876.19
2498,2831.71,1425.81
2499,3978.82,1759.24
2500,1485.53,1838.87
2501,3130.31,1841.36
2502,2199.68,2326.58
2503,3996.24,1413.37
2504,2159.86,2080.24
2505,1020.21,1891.12
2506,3185.05,2286.77
