id,u,v
207,3747,1634
208,335,1715
209,3785,622
210,3584,1537
211,1062,1727
212,4549,1422
213,3767,1648
214,4137,1139
215,1738,1539
216,4368,1263
217,2273,574
218,1795,657
219,3815,1055
220,3987,1067
221,1524,592
222,4170,1193
223,3165,732
224,3562,654
225,1348,2051
226,158,981
227,76,2117
228,120,799
229,4143,1132
230,4001,1092
231,4002,1079
232,80,441
233,3494,1346
234,3777,1648
235,4301,1248
236,4325,1330
237,3462,1347
238,34,659
239,3799,1038
240,4314,1335
241,3497,1588
242,4305,1316
243,3192,729
244,116,804
245,3858,1611
246,121,457
247,3802,1652
248,3816,1652
249,4119,1163
250,4556,1395
251,4176,1198
252,3865,1592
253,3738,1585
254,116,807
255,3761,1653
256,4063,1148
257,158,978
258,3548,1595
259,3810,1478
260,3745,1535
261,4382,2445
262,4384,1315
263,3819,1033
264,3489,1363
265,3807,1649
266,4179,1198
267,4050,1155
268,3460,1401
269,4371,2496
270,3829,1033
271,3504,1557
272,120,824
273,4387,1314
274,3714,1033
275,82,2123
276,4276,1209
277,334,1373
278,98,2143
279,3507,1314
280,4548,2469
281,342,1373
282,3559,1629
283,108,758
284,4517,1393
285,3528,1500
286,3845,1552
287,2019,882
288,3501,1352
289,3774,1654
290,3752,1541
291,3961,1064
292,3590,1352
293,3993,2902
294,1795,1982
295,4309,1244
296,4358,1266
297,2271,508
298,3584,1351
299,1058,1720
300,31,664
301,3912,1150
302,47,1004
303,559,1844
304,33,1004
305,523,1794
306,3450,1441
307,90,2133
308,3726,1041
309,4121,1133
310,1325,2042
311,3496,1402
312,1215,1524
313,3772,1461
314,3560,1609
315,3496,1311
316,3802,1641
317,3247,1374
318,3512,1374
319,4375,2510
320,2328,1355
321,3493,1355
322,3740,1641
323,4027,1164
324,3193,725
325,3811,1055
326,1807,2004
327,3549,1566
328,4447,1374
329,3739,1634
330,3802,1583
331,125,822
332,4514,1389
333,1875,2495
334,4085,1130
335,2396,461
336,3769,1033
337,3511,1466
338,3734,1630
339,40,1003
340,3762,1639
341,4420,1309
342,4401,1309
343,1067,1732
344,4060,1177
345,3485,1356
346,3591,1356
347,3872,1548
348,4331,1277
349,157,972
350,3781,1648
351,2710,1435
352,3800,1589
353,4316,1309
354,4407,1308
355,4187,1199
356,3504,1467
357,3912,1103
358,133,1631
359,3656,1584
360,4452,1357
361,2163,1986
362,3136,724
363,4396,1307
364,3498,1569
365,4018,1087
366,4314,1295
367,120,796
368,4416,1305
369,3582,1347
370,3983,1065
371,3516,1320
372,4054,1200
373,4090,1141
374,2160,655
375,4404,1305
376,114,801
377,4319,1334
378,4548,1417
379,1470,1493
380,4429,1304
381,3553,1520
382,3801,1054
383,82,453
384,539,2092
385,3505,1437
386,3833,1056
387,4037,1178
388,2683,730
389,4431,1302
390,4331,1283
391,1664,1519
392,3170,1046
393,4303,1302
394,4225,1238
395,3889,1104
396,4541,1406
397,4424,1301
398,4083,1131
399,4089,1131
400,2328,1361
401,3555,1632
402,413,2302
403,3497,1361
404,4294,1323
405,4316,1338
406,4434,2431
407,425,2014
408,4115,1130
409,4156,1139
410,529,1856
411,3474,1697
412,4002,1075
413,3823,1026
414,3750,1623
415,3753,1616
416,3801,1039
417,3757,1634
418,75,2112
419,117,787
420,2117,2018
421,3018,1514
422,3696,1623
423,4122,1139
424,4340,1274
425,3502,1571
426,1504,1894
427,4003,1049
428,4561,1410
429,3968,1067
430,3460,1696
431,3873,1092
432,4387,2526
433,4010,1184
434,4460,1364
435,4516,2490
436,3671,1579
437,3518,1623
438,537,1790
439,3774,1449
440,4086,1135
441,3848,1051
442,4311,1326
443,2445,1603
444,4103,1138
445,3498,1365
446,4369,1256
447,1072,1735
448,539,1784
449,4365,1260
450,4331,1287
451,4572,1443
452,3529,1430
453,4003,1092
454,4361,1335
455,3841,1602
456,3940,1083
457,3631,1578
458,3822,1019
459,4485,968
460,2458,479
461,4329,1329
462,3787,2760
463,4310,1292
464,3974,1079
465,3489,1366
466,4311,1289
467,4509,2521
468,4330,1280
469,4381,1256
470,4046,1081
471,3545,1634
472,3907,1079
473,3652,1581
474,3909,1096
475,3834,1635
476,2935,1281
477,2191,559
478,3785,1073
479,3868,1107
480,4275,1231
481,4106,1137
482,2430,451
483,4032,1173
484,4574,2551
485,3773,1018
486,3793,1016
487,1941,905
488,1988,645
489,4435,2449
490,527,1742
491,128,410
492,4344,1296
493,2152,751
494,3527,1342
495,4255,1243
496,4146,1138
497,3799,1645
498,3500,1439
499,3495,1400
500,3740,1573
501,3855,1645
502,4347,1297
503,3737,1039
504,3503,1393
505,4454,1289
506,1251,1474
507,2167,2704
508,1447,1438
509,1470,1491
510,3814,1654
511,3492,1555
512,3499,1362
513,2086,1934
514,3469,1334
515,489,1759
516,2758,1554
517,3654,1501
518,1469,1920
519,2920,1257
520,1253,1480
521,3736,1635
522,1793,666
523,4100,1145
524,3642,1349
525,3792,1653
526,4447,2466
527,2447,466
528,4509,2495
529,514,1798
530,4355,1334
531,38,662
532,182,465
533,1108,1427
534,4363,2484
535,90,999
536,160,984
537,3530,1501
538,4512,2475
539,4040,1155
540,3685,1545
541,3167,734
542,3790,1649
543,3878,1117
544,2158,2016
545,2453,1340
546,3635,1640
547,3838,1602
548,3241,1356
549,4207,1189
550,187,421
551,4443,1288
552,3675,1642
553,2164,2715
554,572,1770
555,3804,2308
556,3829,1058
557,4301,1322
558,4455,2429
559,3734,1641
560,4031,1163
561,3807,1636
562,1318,1655
563,2083,2380
564,3733,1636
565,3809,1036
566,3221,744
567,1823,2030
568,4035,1206
569,3508,1352
570,4015,1104
571,544,1393
572,4061,1160
573,1794,663
574,4140,1131
575,1313,1480
576,50,1003
577,2208,357
578,4138,1141
579,3488,1576
580,4197,1192
581,3856,1661
582,4379,1313
583,3475,1447
584,4397,2474
585,4356,1261
586,3547,1634
587,3462,1403
588,3812,1635
589,1230,1479
590,2081,582
591,3787,1074
592,3794,993
593,1333,1482
594,2179,1994
595,119,819
596,1254,1469
597,118,813
598,114,776
599,1993,662
600,4069,1178
601,3922,1141
602,3529,1560
603,3531,1569
604,4543,1410
605,481,1758
606,193,436
607,343,1371
608,3161,744
609,4350,1298
610,3805,1634
611,3837,1658
612,244,431
613,4572,1446
614,3569,1564
615,4022,1193
616,4371,1260
617,3981,1082
618,2155,756
619,1447,1436
620,2071,781
621,1007,1680
622,3528,1587
623,3004,291
624,4352,1299
625,1305,1479
626,2459,1338
627,3867,1038
628,2192,2760
629,4103,1155
630,3496,1526
631,2290,277
632,4306,1305
633,3667,1578
634,3733,1045
635,3857,1041
636,1174,1487
637,4570,1383
638,4306,1293
639,2193,2779
640,3815,1586
641,3487,1402
642,4015,640
643,4409,956
644,2189,528
645,3145,728
646,4267,1234
647,635,1714
648,4121,1152
649,455,1972
650,4455,1356
651,2116,2016
652,1320,1651.2
653,3477.6,1428
654,4378.8,1320
655,3990,1064.4
656,3492,1426.8
657,124.8,822
658,2430,451.2
659,124.8,825.6
660,3967.2,1066.8
661,4050,1155.6
662,3768,1478.4
663,3841.2,1658.4
664,4282.8,1256.4
665,3495.6,1374
666,122.4,826.8
667,98.4,2143.2
668,4369.2,1256.4
669,3471.6,1461.6
670,3512.4,1372.8
671,43.2,1003.2
672,63.6,1467.6
673,3787.2,1459.2
674,4515.6,2490
675,4508.4,2520
676,120,799.2
677,4407.6,1317.6
678,116.4,796.8
679,3938.4,1122
680,1470,1492.8
681,3810,1477.2
682,2268,325.2
683,3838.8,1602
684,4186.8,1198.8
685,3501.6,1448.4
686,3496.8,1315.2
687,3505.2,1377.6
688,114,790.8
689,4280.4,1257.6
690,4330.8,1282.8
691,537.6,1791.6
692,3498,1378.8
693,4292.4,1322.4
694,3782.4,2306.4
695,116.4,789.6
696,3560.4,1609.2
697,3986.4,1065.6
698,540,1784.4
699,3450,1441.2
700,2191.2,558
701,3858,1639.2
702,3802.8,2307.6
703,120,456
704,3528,1500
705,4310.4,1282.8
706,4366.8,1257.6
707,4384.8,1322.4
708,4290,1252.8
709,4395.6,1323.6
710,3776.4,1647.6
711,2252.4,333.6
712,4510.8,2475.6
713,2710.8,1435.2
714,4371.6,2496
715,2757.6,1552.8
716,3508.8,1351.2
717,3484.8,1348.8
718,414,2298
719,1428,1540.8
720,4006.8,1076.4
721,1332,1482
722,3763.2,1650
723,3584.4,1537.2
724,2072.4,904.8
725,1419.6,1540.8
726,4291.2,1326
727,3801.6,1651.2
728,210,1419.6
729,412.8,2300.4
730,3762,1652.4
731,3829.2,1033.2
732,4387.2,2526
733,4306.8,1285.2
734,1807.2,2005.2
735,4179.6,1197.6
736,4028.4,1164
737,3883.2,1120.8
738,3816,1652.4
739,3772.8,1653.6
740,3529.2,1430.4
741,3650.4,1581.6
742,3914.4,1077.6
743,3480,1430.4
744,4176,1197.6
745,4456.8,1286.4
746,3474,1694.4
747,3175.2,738
748,4304.4,1287.6
749,1078.8,1654.8
750,3506.4,1371.6
751,3492,1554
752,3852,1654.8
753,3844.8,1036.8
754,1795.2,657.6
755,4044,1184.4
756,3847.2,1036.8
757,4296,1250.4
758,3514.8,1351.2
759,3812.4,1062
760,3496.8,1311.6
761,4414.8,1310.4
762,4548,2469.6
763,3499.2,1538.4
764,3667.2,1578
765,3474,1696.8
766,3241.2,740.4
767,4362,1260
768,4018.8,1196.4
769,3507.6,1387.2
770,3882,1089.6
771,2102.4,210
772,4316.4,1310.4
773,3514.8,1387.2
774,2082,2378.4
775,3834,1634.4
776,3511.2,1516.8
777,3489.6,1413.6
778,4300.8,1248
779,3514.8,1346.4
780,4328.4,1329.6
781,3495.6,1330.8
782,3493.2,1346.4
783,3976.8,1081.2
784,1736.4,1537.2
785,3487.2,1346.4
786,3141.6,721.2
787,3502.8,1557.6
788,3471.6,1363.2
789,3544.8,1634.4
790,4419.6,1309.2
791,572.4,1770
792,3744,1536
793,3618,1536
794,3978,1057.2
795,2395.2,459.6
796,4514.4,1388.4
797,3510,1364.4
798,4335.6,1309.2
799,3670.8,1579.2
800,4377.6,2466
801,3499.2,1352.4
802,3489.6,1364.4
803,3950.4,1113.6
804,4352.4,1262.4
805,3552,1519.2
806,3985.2,1056
807,3512.4,1332
808,3962.4,1082.4
809,4400.4,1308
810,1896,614.4
811,3459.6,1353.6
812,3872.4,1111.2
813,4309.2,1291.2
814,4038,1170
815,3498,1363.2
816,4351.2,1353.6
817,3894,1110
818,3644.4,1585.2
819,3561.6,654
820,3940.8,1134
821,3794.4,992.4
822,4300.8,1308
823,4376.4,2510.4
824,3469.2,1333.2
825,4094.4,1144.8
826,4084.8,1134
827,3926.4,1028.4
828,4035.6,1171.2
829,4360.8,1344
830,3484.8,1333.2
831,4009.2,1106.4
832,3490.8,1344
833,4297.2,1293.6
834,2160,654
835,4304.4,1293.6
836,4140,1134
837,3867.6,1106.4
838,4432.8,2431.2
839,4453.2,1362
840,3483.6,1419.6
841,4022.4,1194
842,2272.8,574.8
843,2026.8,884.4
844,3555.6,1630.8
845,3536.4,1520.4
846,4039.2,1172.4
847,488.4,1759.2
848,2328,1354.8
849,67.2,1472.4
850,3992.4,2901.6
851,1348.8,2050.8
852,4332,1334.4
853,4302,1294.8
854,3493.2,1354.8
855,3810,1570.8
856,3961.2,1084.8
857,4275.6,1231.2
858,3823.2,1026
859,3944.4,1086
860,181.2,464.4
861,4057.2,1179.6
862,3494.4,1335.6
863,3912,1102.8
864,4110,1135.2
865,3999.6,1179.6
866,3990,1083.6
867,1436.4,1629.6
868,3241.2,1356
869,3806.4,1018.8
870,3822,1018.8
871,2023.2,283.2
872,3466.8,1356
873,4363.2,1341.6
874,3495.6,1588.8
875,3559.2,1628.4
876,3796.8,1051.2
877,3553.2,1628.4
878,4382.4,2445.6
879,1525.2,591.6
880,1664.4,1531.2
881,3496.8,1360.8
882,4358.4,1266
883,4021.2,1087.2
884,3243.6,746.4
885,3915.6,1101.6
886,3501.6,1569.6
887,3466.8,1717.2
888,4042.8,1174.8
889,3776.4,1034.4
890,3883.2,1099.2
891,4062,1088.4
892,1215.6,1524
893,4380,1243.2
894,3861.6,1099.2
895,4144.8,1142.4
896,1446,1566
897,3484.8,1357.2
898,3548.4,1566
899,3478.8,1336.8
900,4266,1298.4
901,3490.8,1336.8
902,1071.6,1735.2
903,4370.4,1340.4
904,3921.6,1141.2
905,4390.8,1359.6
906,4003.2,1050
907,3730.8,1524
908,3495.6,1401.6
909,2232,577.2
910,2122.8,190.8
911,3874.8,1090.8
912,3946.8,1090.8
913,3550.8,1593.6
914,3852,1050
915,3242.4,1358.4
916,4087.2,1140
917,3846,1050
918,3927.6,1138.8
919,3786,620.4
920,3507.6,1359.6
921,3513.6,1358.4
922,4327.2,1339.2
923,3478.8,1339.2
924,4146,1138.8
925,3807.6,1473.6
926,3690,1526.4
927,4316.4,1338
928,75.6,2113.2
929,1066.8,1730.4
930,3909.6,1095.6
931,3489.6,1400.4
932,78,2113.2
933,4406.4,2427.6
934,1062,1726.8
935,4122,1138.8
936,3471.6,1338
937,3482.4,1374
938,2444.4,1603.2
939,4396.8,1318.8
940,4383.6,1255.2
941,3470.4,1374
942,3871.2,1548
943,3802.8,1018.8
944,1101.6,1866
945,4094.4,1135.2
946,1987.2,645.6
947,4460.4,1364.4
948,4320,1330.8
949,3500.4,1436.4
950,4540.8,1406.4
951,4118.4,1162.8
952,3193.2,724.8
953,76.8,2116.8
954,2514,1609.2
955,3489.6,1423.2
956,3526.8,1342.8
957,4120.8,1132.8
958,2098.8,583.2
959,3631.2,1578
960,3732,1640.4
961,3654,1502.4
962,1885.2,616.8
963,4371.6,1260
964,3506.4,1314
965,3799.2,1038
966,4106.4,1137.6
967,544.8,1808.4
968,4083.6,1130.4
969,3714,1033.2
970,4310.4,1324.8
971,4102.8,1137.6
972,3747.6,1633.2
973,3018,1513.2
974,513.6,1798.8
975,4416,1297.2
976,4017.6,1146
977,1317.6,1654.8
978,4431.6,1302
979,1795.2,1981.2
980,3462,1346.4
981,3883.2,1118.4
982,3516,1320
983,3190.8,729.6
984,3973.2,1119.6
985,3792,1050
986,3504,1466.4
987,426,2014.8
988,2329.2,1360.8
989,542.4,1785.6
990,2457.6,480
991,2682,730.8
992,1503.6,1894.8
993,3774,1448.4
994,4092,1131.6
995,2018.4,882
996,3786,1072.8
997,3872.4,1092
998,3760.8,1639.2
999,4311.6,1288.8
1000,1815.6,650.4
1001,1324.8,2042.4
1002,4452,1357.2
1003,3907.2,1078.8
1004,2157.6,619.2
1005,1058.4,1719.6
1006,2935.2,1280.4
1007,3912,1149.6
1008,4113.6,1126.8
1009,3462,1402.8
1010,2270.4,507.6
1011,387.6,2008.8
1012,3518.4,1622.4
1013,3169.2,1046.4
1014,2446.8,465.6
1015,1252.8,1468.8
1016,526.8,1742.4
1017,4002,1078.8
1018,4454.4,2428.8
1019,4516.8,1393.2
1020,4308,1244.4
1021,2158.8,2016
1022,4396.8,2473.2
1023,3554.4,1569.6
1024,2155.2,756
1025,276,882
1026,3552,1599.6
1027,524.4,1749.6
1028,530.4,1856.4
1029,4424.4,1306.8
1030,4053.6,1179.6
1031,538.8,2091.6
1032,334.8,1714.8
1033,2192.4,2761.2
1034,4099.2,1136.4
1035,1251.6,1479.6
1036,3495.6,1526.4
1037,3705.6,3062.4
1038,108,758.4
1039,487.2,1756.8
1040,4435.2,2449.2
1041,4407.6,1309.2
1042,1069.2,1426.8
1043,2426.4,480
1044,4380,1255.2
1045,2162.4,2714.4
1046,481.2,1758
1047,4015.2,1104
1048,3247.2,1374
1049,1098,1864.8
1050,2186.4,2760
1051,4053.6,1200
1052,514.8,1780.8
1053,1992,661.2
1054,4424.4,1300.8
1055,277.2,1106.4
1056,133.2,1632
1057,2458.8,1338
1058,243.6,430.8
1059,2664,730.8
1060,3642,1348.8
1061,1107.6,1426.8
1062,4548,1417.2
1063,4339.2,1274.4
1064,81.6,452.4
1065,2452.8,1339.2
1066,3510,1466.4
1067,1874.4,2494.8
1068,76.8,436.8
1069,4030.8,1162.8
1070,3848.4,1550.4
1071,81.6,2122.8
1072,3163.2,744
1073,4014,639.6
1074,4384.8,1315.2
1075,4304.4,1315.2
1076,3656.4,1584
1077,3530.4,1633.2
1078,1008,1680
1079,4368,1262.4
1080,3946.8,1111.2
1081,4330.8,1276.8
1082,1893.6,630
1083,3740.4,1640.4
1084,4113.6,1130.4
1085,4388.4,1314
1086,1231.2,1479.6
1087,523.2,1794
1088,3530.4,1501.2
1089,841.2,1370.4
1090,1250.4,1473.6
1091,525.6,1849.2
1092,3862.8,1036.8
1093,4549.2,1422
1094,555.6,1836
1095,4154.4,1138.8
1096,1780.8,2008.8
1097,135.6,1634.4
1098,2289.6,277.2
1099,4339.2,1270.8
1100,3771.6,1017.6
1101,4059.6,1177.2
1102,128.4,410.4
1103,129.6,470.4
1104,3866.4,1038
1105,4398,1304.4
1106,4389.6,1321.2
1107,3160.8,744
1108,4363.2,2484
1109,4275.6,1209.6
1110,2167.2,2703.6
1111,4330.8,1286.4
1112,4314,1321.2
1113,2208,356.4
1114,3496.8,1407.6
1115,3915.6,1083.6
1116,3529.2,1560
1117,4143.6,1131.6
1118,2216.4,351.6
1119,3685.2,1544.4
1120,2298,309.6
1121,1174.8,1486.8
1122,4543.2,1410
1123,3499.2,1438.8
1124,801.6,601.2
1125,558,1844.4
1126,3752.4,1521.6
1127,3195.6,732
1128,2311.2,285.6
1129,189.6,416.4
1130,3636,1640.4
1131,2232,517.2
1132,2188.8,528
1133,4447.2,2466
1134,1468.8,1920
1135,3748.8,1623.6
1136,4478.4,2558.4
1137,4503.6,2540.4
1138,2179.2,1993.2
1139,4360.8,1334.4
1140,4039.2,1155.6
1141,3495.6,1528.8
1142,3814.8,1054.8
1143,2086.8,1933.2
1144,3801.6,1582.8
1145,3568.8,1564.8
1146,3498,1569.6
1147,46.8,663.6
1148,3787.2,2761.2
1149,2380.8,480
1150,2115.6,2016
1151,3777.6,1018.8
1152,3470.4,630
1153,439.2,1960.8
1154,2571.6,1315.2
1155,3982.8,1068
1156,3488.4,1575.6
1157,3802.8,1640.4
1158,3751.2,1542
1159,2151.6,751.2
1160,2599.2,879.6
1161,1664.4,1518
1162,363.6,1702.8
1163,39.6,1003.2
1164,469.2,1567.2
1165,1792.8,666
1166,4452,2554.8
1167,4560,1410
1168,192,436.8
1169,2311.2,274.8
1170,1822.8,2030.4
1171,1794,662.4
1172,156,969.6
1173,1809.6,631.2
1174,529.2,1791.6
1175,4498.8,2460
1176,114,800.4
1177,3003.6,292.8
1178,852,1375.2
1179,46.8,1003.2
1180,674.4,1660.8
1181,38.4,661.2
1182,3645.6,1524
1183,363.6,1712.4
1184,2919.6,1257.6
1185,2431.2,561.6
1186,634.8,1713.6
1187,2280,66
1188,542.4,1392
1189,333.6,1372.8
1190,187.2,421.2
1191,444,1843.2
1192,3222,744
1193,3465.6,1347.6
1194,80.4,439.2
1195,3617.28,1535.04
1196,2252.16,332.64
1197,1523.52,591.84
1198,4299.84,1307.52
1199,3489.12,1414.08
1200,4266.72,1298.88
1201,4392,1359.36
1202,3507.84,1359.36
1203,4291.2,1326.24
1204,3471.84,1461.6
1205,1349.28,2050.56
1206,4394.88,1323.36
1207,3515.04,1385.28
1208,4364.64,1342.08
1209,1319.04,1651.68
1210,4281.12,1257.12
1211,3506.4,1386.72
1212,3948.48,1113.12
1213,74.88,2112.48
1214,4380.48,1242.72
1215,4397.76,1319.04
1216,3731.04,1523.52
1217,1062.72,1726.56
1218,4088.16,1140.48
1219,4296.96,1294.56
1220,4371.84,2495.52
1221,1078.56,1654.56
1222,4406.4,1317.6
1223,4302.72,1294.56
1224,4308.48,1281.6
1225,3947.04,1090.08
1226,4304.16,1287.36
1227,3509.28,1350.72
1228,4415.04,1310.4
1229,1795.68,658.08
1230,2023.2,283.68
1231,3549.6,1594.08
1232,3513.6,1357.92
1233,3552.48,1628.64
1234,4307.04,1285.92
1235,3844.8,1036.8
1236,3142.08,721.44
1237,4358.88,1265.76
1238,4406.4,2427.84
1239,1988.64,646.56
1240,4007.52,1105.92
1241,4351.68,1261.44
1242,63.36,1467.36
1243,4453.92,1360.8
1244,2098.08,581.76
1245,3929.76,1120.32
1246,2442.24,1602.72
1247,3925.44,1028.16
1248,4350.24,1353.6
1249,3460.32,1353.6
1250,3561.12,653.76
1251,3556.8,1630.08
1252,3811.68,1062.72
1253,3515.04,1346.4
1254,3510.72,1516.32
1255,3782.88,2305.44
1256,67.68,1471.68
1257,210.24,1419.84
1258,2232,577.44
1259,3492,1346.4
1260,3483.36,1419.84
1261,540,1784.16
1262,4039.2,1172.16
1263,3689.28,1524.96
1264,3487.68,1346.4
1265,3528,1500.48
1266,4360.32,1344.96
1267,3886.56,1100.16
1268,3921.12,1140.48
1269,3744,1536.48
1270,3939.84,1133.28
1271,3805.92,1019.52
1272,3807.36,1474.56
1273,1424.16,1543.68
1274,3490.56,1425.6
1275,3801.6,1019.52
1276,3467.52,1356.48
1277,4328.64,1330.56
1278,3987.36,1065.6
1279,3473.28,1694.88
1280,1419.84,1540.8
1281,4273.92,1229.76
1282,1428.48,1540.8
1283,3499.2,1431.36
1284,4060.8,1088.64
1285,4361.76,1340.64
1286,3499.2,1536.48
1287,4042.08,1175.04
1288,3490.56,1399.68
1289,3175.2,737.28
1290,2396.16,459.36
1291,3977.28,1056.96
1292,3892.32,1108.8
1293,3985.92,1056.96
1294,3503.52,1448.64
1295,76.32,2115.36
1296,3497.76,1378.08
1297,3494.88,1373.76
1298,3481.92,1373.76
1299,3479.04,1336.32
1300,3470.4,1373.76
1301,3650.4,1582.56
1302,3928.32,1139.04
1303,3484.8,1333.44
1304,3486.24,1349.28
1305,3241.44,741.6
1306,180,463.68
1307,3512.16,1372.32
1308,3767.04,1481.76
1309,1307.52,1478.88
1310,4548.96,2469.6
1311,3504.96,1378.08
1312,3938.4,1121.76
1313,4334.4,1336.32
1314,3536.64,1519.2
1315,4387.68,2525.76
1316,4377.6,2465.28
1317,3477.6,1428.48
1318,3507.84,1365.12
1319,3913.92,1100.16
1320,4187.52,1198.08
1321,3873.6,1111.68
1322,3862.08,1100.16
1323,2122.56,191.52
1324,4376.16,2511.36
1325,3528,1429.92
1326,3794.4,992.16
1327,3490.56,1339.2
1328,3471.84,1362.24
1329,3787.2,1458.72
1330,4327.2,1339.2
1331,3543.84,1634.4
1332,3767.04,1478.88
1333,3477.6,1340.64
1334,97.92,2144.16
1335,4459.68,1365.12
1336,3496.32,1330.56
1337,2270.88,506.88
1338,1072.8,1735.2
1339,4510.08,2475.36
1340,4000.32,1180.8
1341,3670.56,1578.24
1342,1445.76,1566.72
1343,2190.24,558.72
1344,545.76,1808.64
1345,3762.72,1653.12
1346,571.68,1768.32
1347,4432.32,2430.72
1348,3561.12,1608.48
1349,3967.2,1067.04
1350,4514.4,1388.16
1351,3785.76,620.64
1352,3247.2,748.8
1353,3631.68,1578.24
1354,4144.32,1141.92
1355,3852,1656
1356,4455.36,1285.92
1357,2517.12,1605.6
1358,1249.92,1478.88
1359,2102.4,210.24
1360,4019.04,1195.2
1361,77.76,434.88
1362,276.48,1105.92
1363,2232,518.4
1364,3823.2,1025.28
1365,276.48,895.68
1366,4021.92,1193.76
1367,122.4,826.56
1368,3450.24,1441.44
1369,2216.16,351.36
1370,2191.68,2763.36
1371,3584.16,1537.92
1372,2185.92,2760.48
1373,3798.72,1049.76
1374,1202.4,1523.52
1375,1795.68,655.2
1376,3797.28,1015.2
1377,3990.24,1064.16
1378,2270.88,509.76
1379,2681.28,728.64
1380,1663.2,1530.72
1381,2268,325.44
1382,3502.08,1558.08
1383,4366.08,1262.88
1384,4508.64,2520
1385,3640.32,1347.84
1386,3867.84,1105.92
1387,4294.08,1323.36
1388,1991.52,660.96
1389,3879.36,1039.68
1390,1588.32,613.44
1391,4140,1133.28
1392,3461.76,1402.56
1393,437.76,1961.28
1394,3494.88,1402.56
1395,527.04,1743.84
1396,2160,653.76
1397,3494.88,1588.32
1398,3811.68,1648.8
1399,512.64,1798.56
1400,273.6,881.28
1401,4034.88,1170.72
1402,3767.04,1648.8
1403,3191.04,728.64
1404,1735.2,1536.48
1405,2164.32,1984.32
1406,3470.4,1337.76
1407,3991.68,2901.6
1408,2757.6,1553.76
1409,3489.12,1365.12
1410,4318.56,1337.76
1411,3828.96,1032.48
1412,3497.76,1363.68
1413,3870.72,1548
1414,1895.04,613.44
1415,3696.48,1622.88
1416,3466.08,1716.48
1417,3016.8,1512
1418,2160,662.4
1419,1794.24,1981.44
1420,3241.44,1359.36
