id,u,v
1463,1866.24,2237.76
1464,3312,1157.76
1465,455.04,383.04
1466,1429.92,1451.52
1467,1801.44,2289.6
1468,367.2,328.32
1469,2826.72,1357.92
1470,2412,1357.92
1471,2512.8,1360.8
1472,1696.32,2075.04
1473,3823.2,1235.52
1474,2108.16,996.48
1475,4121.28,1542.24
1476,3055.68,2062.08
1477,414.72,351.36
1478,4226.4,1411.2
1479,4044.96,1742.4
1480,2082.24,2099.52
1481,2822.4,950.4
1482,649.44,1166.4
1483,406.08,1085.76
1484,2106.72,2124
1485,725.76,1092.96
1486,2574.72,1385.28
1487,2923.2,956.16
1488,4044.96,1448.64
1489,2325.6,1032.48
1490,3644.64,1578.24
1491,449.28,1126.08
1492,555.84,2427.84
1493,2560.32,1362.24
1494,4000.32,2868.48
1495,3781.44,1641.6
1496,2802.24,1241.28
1497,1360.8,720
1498,109.44,1952.64
1499,1303.2,515.52
1500,3843.36,1622.88
1501,4105.44,1510.56
1502,367.2,298.08
1503,2622.24,947.52
1504,2093.76,1000.8
1505,3932.64,1510.56
1506,3075.84,1347.84
1507,433.44,292.32
1508,2725.92,1320.48
1509,2335.68,1347.84
1510,2947.68,1674.72
1511,2080.8,982.08
1512,119.52,2119.68
1513,4066.56,1506.24
1514,404.64,355.68
1515,2311.2,1317.6
1516,2800.8,1245.6
1517,3683.52,1585.44
1518,4073.76,1370.88
1519,2895.84,953.28
1520,1306.08,541.44
1521,4024.8,1493.28
1522,2777.76,1198.08
1523,440.64,295.2
1524,3304.8,1252.8
1525,2770.56,1363.68
1526,123.84,1994.4
1527,3733.92,1136.16
1528,4144.32,1552.32
1529,406.08,285.12
1530,372.96,326.88
1531,4032,1562.4
1532,2882.88,953.28
1533,4240.8,1414.08
1534,4040.64,1550.88
1535,4082.4,1487.52
1536,2207.52,1464.48
1537,2957.76,1615.68
1538,2309.76,1008
1539,3299.04,1618.56
1540,4105.44,1519.2
1541,3598.56,593.28
1542,393.12,331.2
1543,3335.04,1209.6
1544,2846.88,1759.68
1545,3381.12,1219.68
1546,2720.16,1379.52
1547,2489.76,1379.52
1548,1823.04,2232
1549,2511.36,1380.96
1550,4036.32,1555.2
1551,1883.52,2276.64
1552,3591.36,1752.48
1553,1336.32,1313.28
1554,1379.52,1319.04
1555,380.16,361.44
1556,380.16,316.8
1557,2521.44,1380.96
1558,2679.84,2122.56
1559,1560.96,725.76
1560,3270.24,597.6
1561,368.64,321.12
1562,2206.08,2208.96
1563,436.32,349.92
1564,2681.28,1320.48
1565,1307.52,1470.24
1566,2541.6,2184.48
1567,2957.76,1666.08
1568,73.44,1211.04
1569,2846.88,459.36
1570,2316.96,1311.84
1571,2916,1702.08
1572,495.36,1049.76
1573,2355.84,2190.24
1574,429.12,338.4
1575,2918.88,1699.2
1576,3968.64,2871.36
1577,407.52,347.04
1578,385.92,387.36
1579,401.76,360
1580,3494.88,2043.36
1581,371.52,347.04
1582,4042.08,1460.16
1583,4057.92,1458.72
1584,843.84,848.16
1585,2603.52,468
1586,3784.32,1640.16
1587,1614.24,1958.4
1588,2921.76,1389.6
1589,1550.88,973.44
1590,4148.64,1441.44
1591,544.32,1146.24
1592,622.08,1192.32
1593,4224.96,1383.84
1594,3389.76,1225.44
1595,1778.4,2240.64
1596,2684.16,1317.6
1597,568.8,1146.24
1598,2062.08,1008
1599,398.88,282.24
1600,2623.68,504
1601,1549.44,976.32
1602,2720.16,1337.76
1603,584.64,1140.48
1604,3523.68,1762.56
1605,496.8,1853.28
1606,47.52,1260
1607,2167.2,1434.24
1608,2854.08,1726.56
1609,2898.72,495.36
1610,3918.24,1509.12
1611,426.24,332.64
1612,148.32,2079.36
1613,2049.12,1013.76
1614,3579.84,1743.84
1615,457.92,385.92
1616,2885.76,1654.56
1617,4104,1373.76
1618,4021.92,1425.6
1619,2210.4,1461.6
1620,404.64,383.04
1621,2646.72,1275.84
1622,4246.56,1406.88
1623,3656.16,1604.16
1624,879.84,848.16
1625,555.84,1172.16
1626,3962.88,1471.68
1627,2109.6,2122.56
1628,3600,586.08
1629,2952,616.32
1630,365.76,279.36
1631,4219.2,1398.24
1632,414.72,277.92
1633,4030.56,1429.92
1634,2858.4,1722.24
1635,3474.72,2046.24
1636,400.32,308.16
1637,3072.96,1324.8
1638,2809.44,1241.28
1639,2959.2,1635.84
1640,2952,1609.92
1641,4102.56,1491.84
1642,2859.84,496.8
1643,3515.04,996.48
1644,4134.24,1545.12
1645,3683.52,1594.08
1646,131.04,2031.84
1647,4148.93,1506.82
1648,2785.54,1254.53
1649,4071.17,1484.35
1650,2477.95,1380.67
1651,4067.71,1829.95
1652,4489.34,986.688
1653,3590.78,1254.53
1654,4171.39,1484.35
1655,4233.6,1380.67
1656,2787.26,1200.96
1657,4105.73,1520.64
1658,4083.26,1487.81
1659,2832.19,1256.26
1660,3264.19,1256.26
1661,1900.8,2258.5
1662,3278.02,1256.26
1663,141.696,1933.63
1664,2208.38,1463.62
1665,1826.5,2242.94
1666,1802.3,2258.5
1667,2490.05,1378.94
1668,3722.11,1135.3
1669,3592.51,1594.94
1670,4121.28,1541.38
1671,2683.58,1377.22
1672,4216.32,1396.22
1673,3279.74,316.224
1674,127.872,1968.19
1675,4224.96,1384.13
1676,725.76,1092.1
1677,4104,1375.49
1678,1392.77,1461.89
1679,1809.22,2229.12
1680,3203.71,1264.9
1681,4059.07,1460.16
1682,2669.76,1266.62
1683,3692.74,1591.49
1684,4021.06,1505.09
1685,2318.98,1323.65
1686,4041.79,1458.43
1687,4059.07,1416.96
1688,2965.25,1657.15
1689,4067.71,1499.9
1690,4142.02,1570.75
1691,4076.35,1372.03
1692,2925.5,1973.38
1693,3611.52,1121.47
1694,3644.35,1579.39
1695,2906.5,1054.08
1696,1866.24,2265.41
1697,4219.78,1397.95
1698,1401.41,1456.7
1699,3286.66,1612.22
1700,2496.96,1373.76
1701,1842.05,2251.58
1702,3390.34,1225.15
1703,2821.82,950.4
1704,2503.87,1372.03
1705,2816.64,1370.3
1706,3735.94,1135.3
1707,4212.86,1416.96
1708,2569.54,1372.03
1709,1745.28,2282.69
1710,2788.99,1251.07
1711,3395.52,1219.97
1712,2916.86,1052.35
1713,3891.46,1454.98
1714,1829.95,2225.66
1715,585.792,1137.02
1716,152.064,1975.1
1717,1774.66,2248.13
1718,1802.3,2230.85
1719,4045.25,1449.79
1720,1842.05,2282.69
1721,2108.16,1356.48
1722,2553.98,1358.21
1723,2922.05,1389.31
1724,1852.42,2227.39
1725,3298.75,1619.14
1726,3525.12,1762.56
1727,1430.78,1451.52
1728,2553.98,1361.66
1729,1881.79,2246.4
1730,4000.32,2868.48
1731,2572.99,1368.58
1732,3913.92,1506.82
1733,1788.48,2246.4
1734,2260.22,1301.18
1735,2847.74,459.648
1736,3260.74,606.528
1737,3684.1,1584.58
1738,596.16,1855.87
1739,1809.22,2244.67
1740,4052.16,1487.81
1741,1439.42,1448.06
1742,2947.97,1674.43
1743,4135.1,1487.81
1744,2680.13,1344.38
1745,3970.94,1501.63
1746,2287.87,1306.37
1747,1845.5,2232.58
1748,2814.91,1162.94
1749,4091.9,1501.63
1750,378.432,380.16
1751,836.352,915.84
1752,4064.26,1506.82
1753,4121.28,1406.59
1754,3730.75,1143.94
1755,4155.84,1501.63
1756,1819.58,2242.94
1757,584.064,1140.48
1758,1795.39,2242.94
1759,2916.86,1700.35
1760,2315.52,1311.55
1761,1831.68,2241.22
1762,2547.07,1366.85
1763,1819.58,2227.39
1764,4131.65,1517.18
1765,3654.72,1541.38
1766,4157.57,1491.26
1767,4003.78,1517.18
1768,2063.23,1007.42
1769,419.904,1105.92
1770,844.992,912.384
1771,4027.97,1489.54
1772,1952.64,2109.89
1773,3519.94,1311.55
1774,2412.29,1365.12
1775,4145.47,1489.54
1776,4026.24,1565.57
1777,1337.47,1313.28
1778,2258.5,1306.37
1779,1852.42,2239.49
1780,732.672,1771.2
1781,1434.24,1446.34
1782,110.592,2115.07
1783,1842.05,2241.22
1784,115.776,2116.8
1785,4140.29,1565.57
1786,2749.25,1259.71
1787,2312.06,1318.46
1788,2242.94,2237.76
1789,2502.14,1363.39
1790,603.072,1850.69
1791,366.336,283.392
1792,2811.46,1318.46
1793,4055.62,1489.54
1794,2092.61,1000.51
1795,4148.93,1439.42
1796,1833.41,2236.03
1797,2343.17,1320.19
1798,4062.53,1515.46
1799,119.232,2120.26
1800,136.512,2120.26
1801,1869.7,2237.76
1802,4041.79,1550.02
1803,2892.67,1719.36
1804,2858.11,1721.09
1805,3310.85,1161.22
1806,2678.4,1325.38
1807,2576.45,1361.66
1808,435.456,273.024
1809,133.056,1966.46
1810,3882.82,1487.81
1811,4079.81,1491.26
1812,2626.56,1327.1
1813,630.72,1873.15
1814,558.144,1171.58
1815,2887.49,1726.27
1816,1779.84,2237.76
1817,2272.32,1361.66
1818,2792.45,1254.53
1819,4048.7,1021.25
1820,2108.16,995.328
1821,4038.34,1555.2
1822,2206.66,2208.38
1823,1306.37,540.864
1824,2267.14,1335.74
1825,1878.34,2236.03
1826,2811.46,1563.84
1827,131.328,1930.18
1828,3886.27,1486.08
1829,2628.29,1337.47
1830,4048.7,1434.24
1831,4021.06,1434.24
1832,2424.38,1040.26
1833,3998.59,1522.37
1834,622.08,1192.32
1835,1869.7,2229.12
1836,1848.96,2237.76
1837,1434.24,720.576
1838,3492.29,1263.17
1839,494.208,1048.9
1840,4128.19,1543.1
1841,4223.23,1406.59
1842,134.784,1935.36
1843,3920.83,1510.27
1844,4045.25,1741.82
1845,2113.34,1354.75
1846,4102.27,1492.99
1847,1778.11,2279.23
1848,2541.89,1359.94
1849,2592,1346.11
1850,3715.2,1159.49
1851,1797.12,2234.3
1852,3932.93,1510.27
1853,4024.51,1492.99
1854,2113.34,1358.21
1855,1867.97,1933.63
1856,648,1166.4
1857,3290.11,305.856
1858,1814.4,2230.85
1859,2764.8,1254.53
1860,4046.98,1513.73
1861,2531.52,1380.67
1862,2590.27,1384.13
1863,3303.94,1252.8
1864,2336.26,1347.84
1865,653.184,1156.03
1866,3267.65,1251.07
1867,3079.3,1347.84
1868,2813.18,1251.07
1869,4161.02,1358.21
1870,4133.38,1529.28
1871,3996.86,1430.78
1872,2804.54,1251.07
1873,1304.64,514.944
1874,2790.72,1245.89
1875,2562.62,1351.3
1876,2783.81,1245.89
1877,4207.68,1410.05
1878,634.176,1157.76
1879,2763.07,1244.16
1880,3592.51,1752.19
1881,4192.13,1351.3
1882,3537.22,1099.01
1883,1802.3,2289.6
1884,1774.66,2232.58
1885,4112.64,1529.28
1886,1762.56,2294.78
1887,3782.59,1639.87
1888,4041.79,1529.28
1889,4050.43,1498.18
1890,2847.74,1759.1
1891,3312.58,1157.76
1892,167.616,1942.27
1893,3583.87,1760.83
1894,2915.14,953.856
1895,4136.83,1522.37
1896,2585.09,1356.48
1897,2412.29,1358.21
1898,2802.82,1242.43
1899,2426.11,1035.07
1900,4211.14,1399.68
1901,1522.37,718.848
1902,1451.52,718.848
1903,4090.18,1482.62
1904,4003.78,1510.27
1905,93.312,1966.46
1906,1764.29,2263.68
1907,4112.64,1512
1908,4010.69,1480.9
1909,1883.52,2275.78
1910,160.704,1980.29
1911,3969.22,2871.94
1912,146.88,2007.94
1913,1536.19,1397.95
1914,3630.53,1551.74
1915,4135.1,1022.98
1916,2935.87,1973.38
1917,4036.61,1479.17
1918,4095.36,1399.68
1919,3640.9,1570.75
1920,4033.15,1562.11
1921,4029.7,1510.27
1922,4105.73,1510.27
1923,143.424,2040.77
1924,1861.06,1940.54
1925,4240.51,1477.44
1926,4017.6,1494.72
1927,4142.02,1494.72
1928,3907.01,1477.44
1929,3495.74,2044.22
1930,2255.04,1323.65
1931,3476.74,2045.95
1932,1263.17,1477.44
1933,4249.15,1411.78
1934,3305.66,1237.25
1935,3886.27,1468.8
1936,2533.25,1387.58
1937,3706.56,1233.79
1938,153.792,2013.12
1939,3964.03,1470.53
1940,3488.83,2035.58
1941,2623.1,946.944
1942,2607.55,946.944
1943,3265.92,1213.06
1944,3568.32,1169.86
1945,4012.42,1475.71
1946,1817.86,2270.59
1947,3379.97,1214.78
1948,3196.8,1218.24
1949,3756.67,1181.95
1950,3995.14,1505.09
1951,1299.46,1473.98
1952,110.592,1921.54
1953,383.616,369.792
1954,3483.65,2054.59
1955,1556.93,972.864
1956,4017.6,1430.78
1957,2680.13,2123.71
1958,2941.06,2077.06
1959,3996.86,1518.91
1960,921.024,919.296
1961,711.936,2358.72
1962,3741.12,1660.61
1963,1273.54,1477.44
1964,2559.17,1370.3
1965,3888,1454.98
1966,1816.13,2241.22
1967,4109.18,1541.38
1968,437.184,276.48
1969,3055.1,2059.78
1970,2236.03,2203.2
1971,2771.71,1750.46
1972,549.504,2434.75
1973,4250.88,1475.71
1974,3400.7,1631.23
1975,3656.45,1605.31
1976,148.608,2078.78
1977,2687.04,2116.8
1978,2953.15,616.896
1979,4109.18,1399.68
1980,4135.1,1503.36
1981,2956.61,1667.52
1982,2355.26,2191.1
1983,1615.68,1959.55
1984,131.328,1999.3
1985,2166.91,1434.24
1986,72.576,1211.33
1987,2769.98,1757.38
1988,2241.22,2204.93
1989,4135.1,1544.83
1990,1358.21,720.576
1991,582.336,1124.93
1992,3843.07,1624.32
1993,447.552,1124.93
1994,625.536,1159.49
1995,2562.62,1361.66
1996,402.624,359.424
1997,3293.57,915.84
1998,2059.78,1468.8
1999,604.8,1289.09
2000,2719.87,1337.47
2001,1313.28,1339.2
2002,2576.45,1384.13
2003,131.328,2032.13
2004,3614.98,1092.1
2005,2735.42,1320.19
2006,2306.88,2142.72
2007,134.784,2180.74
2008,2538.43,1359.94
2009,3687.55,1563.84
2010,445.824,316.224
2011,4021.06,1425.6
2012,2903.04,1029.89
2013,3644.35,1553.47
2014,2080.51,981.504
2015,101.952,1916.35
2016,2809.73,1242.43
2017,4249.15,1406.59
2018,4008.96,1491.26
2019,233.28,2215.3
2020,2884.03,952.128
2021,1553.47,972.864
2022,2521.15,1380.67
2023,4086.72,1525.82
2024,3394.48,1219.28
2025,2270.59,1360.28
2026,2411.6,1360.28
2027,4037.3,1555.2
2028,2830.46,1256.6
2029,3904.59,1478.48
2030,4047.67,1503.36
2031,4134.76,1524.1
2032,734.055,1770.85
2033,1391.39,1461.89
2034,2685.31,1378.94
2035,4207.33,1407.97
2036,1808.18,2245.71
2037,1449.45,719.539
2038,3079.3,1347.84
2039,3997.9,1522.02
2040,4047.67,1430.78
2041,4120.24,1405.9
2042,2542.23,1360.28
2043,4105.73,1509.58
2044,2560.9,1351.99
2045,3921.18,1509.58
2046,4012.42,1476.4
2047,2784.85,1368.58
2048,3888,1455.67
2049,4049.74,1499.21
2050,4134.76,1503.36
2051,1779.15,2237.41
2052,1808.18,2229.12
2053,3734.55,1128.04
2054,155.52,2013.47
2055,4105.73,1532.39
2056,3589.4,1254.53
2057,1775,2233.27
2058,130.637,2001.02
2059,4066.33,1501.29
2060,2502.84,1362.36
2061,2554.68,1362.36
2062,3263.85,1254.53
2063,3699.3,1237.94
2064,4153.42,1501.29
2065,2764.11,1254.53
2066,2784.85,1254.53
2067,4145.13,1519.95
2068,1799.89,2231.19
2069,2268.52,1356.13
2070,3197.49,1217.2
2071,4120.24,1538.61
2072,1824.77,2243.64
2073,167.962,1940.89
2074,2583.71,1356.13
2075,4008.27,1517.88
2076,2820.1,949.709
2077,4145.13,1507.51
2078,2623.1,945.562
2079,4089.14,1484.7
2080,4170.01,1484.7
2081,2411.6,1364.43
2082,3085.52,1345.77
2083,3912.88,1507.51
2084,1860.02,1940.89
2085,4020.71,1505.43
2086,3388.26,1223.42
2087,2544.31,1366.5
2088,1866.24,2264.37
2089,1534.46,1397.61
2090,649.037,1165.36
2091,2629.33,1337.47
2092,922.752,918.605
2093,2106.78,1358.21
2094,2113,1358.21
2095,2552.6,1358.21
2096,4010.34,1505.43
2097,1787.44,2276.81
2098,4080.85,1486.77
2099,3591.48,1754.27
2100,4161.72,1358.21
2101,2504.91,1370.65
2102,2627.25,1327.1
2103,2312.06,1318.81
2104,3591.48,1594.6
2105,2589.93,1383.09
2106,2616.88,1273.19
2107,3993.75,1505.43
2108,3303.25,1250.38
2109,2233.27,1306.37
2110,2809.73,1250.38
2111,2803.51,1250.38
2112,4487.27,984.96
2113,2936.22,1974.07
2114,2892.67,1716.94
2115,134.784,1936.74
2116,4143.05,1513.73
2117,2575.41,1362.36
2118,1298.07,1474.33
2119,4004.12,1511.65
2120,4058.04,1418.34
2121,116.122,2117.15
2122,4140.98,1569.72
2123,3373.75,1155
2124,1851.73,2239.49
2125,4095.36,1399.68
2126,3970.94,2871.94
2127,3628.8,1553.13
2128,3958.5,1463.96
2129,2258.15,1302.22
2130,1847.58,2239.49
2131,2616.88,1269.04
2132,4230.14,1378.94
2133,2813.88,1163.29
2134,4155.5,1490.92
2135,4217.7,1397.61
2136,2919.63,1391.39
2137,2258.15,1306.37
2138,3639.17,1569.72
2139,4105.73,1399.68
2140,2287.18,1306.37
2141,109.901,2115.07
2142,3881.78,1488.84
2143,2956.95,1636.07
2144,4024.86,1488.84
2145,2749.59,1258.68
2146,2807.65,1262.82
2147,3705.52,1233.79
2148,2314.14,1312.59
2149,2668.72,1266.97
2150,3263.85,1213.06
2151,4103.65,1374.8
2152,3201.64,1264.9
2153,4068.4,1830.99
2154,4132.69,1488.84
2155,3311.54,1157.07
2156,4134.76,1530.32
2157,3730.41,1144.63
2158,4026.93,1511.65
2159,2341.09,1320.88
2160,624.154,1192.32
2161,653.184,1157.07
2162,2251.93,1325.03
2163,2320.36,1325.03
2164,2677.02,1325.03
2165,3583.18,1762.56
2166,4109.88,1511.65
2167,143.078,1934.67
2168,4045.59,1513.73
2169,3568.67,1171.58
2170,1762.56,2295.48
2171,1799.89,2289.25
2172,4111.95,1528.24
2173,1841.36,2283.03
2174,1696.21,2073.6
2175,2424.04,1034.73
2176,3315.69,1155
2177,1745.97,2283.03
2178,4008.27,1490.92
2179,130.637,1930.52
2180,4041.45,1528.24
2181,2913.41,953.856
2182,4016.56,1497.14
2183,2730.93,1167.44
2184,4078.77,1490.92
2185,3715.89,1159.14
2186,3309.47,1161.22
2187,1816.47,2272.67
2188,2249.86,1335.4
2189,2266.45,1335.4
2190,4060.11,1515.8
2191,3840.31,1623.63
2192,4010.34,1480.55
2193,4035.23,1480.55
2194,4020.71,1434.93
2195,843.955,912.384
2196,4091.21,1503.36
2197,3392.41,1223.42
2198,1441.15,1447.37
2199,1762.56,2264.37
2200,3305.32,1237.94
2201,3612.21,1121.82
2202,4143.05,1495.07
2203,4134.76,1022.28
2204,4004.12,1517.88
2205,1801.96,2258.15
2206,1841.36,2251.93
2207,2592,1345.77
2208,4058.04,1461.89
2209,3730.41,1128.04
2210,3885.93,1468.11
2211,1789.52,2247.78
2212,1775,2247.78
2213,4130.61,1517.88
2214,1880.76,2245.71
2215,3278.36,1256.6
2216,634.522,1159.14
2217,2606.52,947.635
2218,93.312,1967.85
2219,4188.67,1349.91
2220,1820.62,2243.64
2221,4103.65,1522.02
2222,1868.31,1934.67
2223,2210.46,1461.89
2224,2834.61,949.709
2225,1358.21,721.613
2226,2332.8,1345.77
2227,2770.33,1752.19
2228,151.373,2046.64
2229,1876.61,2237.41
2230,1312.59,1341.62
2231,1880.76,1918.08
2232,2059.09,1470.18
2233,2853.27,1725.24
2234,3379.97,1215.13
2235,3494.02,2044.57
2236,1828.92,2227.05
2237,1258.68,2272.67
2238,3757.36,1181.95
2239,3900.44,1484.7
2240,2896.82,491.443
2241,3597.7,584.755
2242,4238.44,1478.48
2243,3995.83,1430.78
2244,3487.8,2036.28
2245,2560.9,1362.36
2246,145.152,2007.25
2247,4070.48,1484.7
2248,3481.57,2052.86
2249,2681.17,1341.62
2250,1304.29,514.253
2251,2108.85,995.328
2252,2332.8,1327.1
2253,1870.39,2229.12
2254,2847.05,460.339
2255,2915.48,1700.35
2256,134.784,2121.29
2257,2884.38,1727.31
2258,4051.81,1488.84
2259,3782.25,1640.22
2260,2782.77,1246.23
2261,3643.32,1553.13
2262,4031.08,1563.49
2263,3643.32,1580.08
2264,3299.1,1619.48
2265,3734.55,1134.26
2266,2490.39,1370.65
2267,4024.86,1565.57
2268,1335.4,1312.59
2269,3518.9,1310.52
2270,2291.33,1308.44
2271,3475.35,2046.64
2272,835.661,918.605
2273,161.741,1980.29
2274,4041.45,1457.74
2275,2753.74,1370.65
2276,2857.42,1721.09
2277,3682.71,1584.23
2278,4018.64,1426.64
2279,3491.94,1262.82
2280,418.867,1105.23
2281,4074.62,1372.72
2282,1953.33,2110.93
2283,1260.75,1478.48
2284,3398.63,1631.92
2285,2952.81,1631.92
2286,2490.39,1381.02
2287,4132.69,1544.83
2288,3912.88,1474.33
2289,1615.33,1959.55
2290,1266.97,1461.89
2291,709.171,2359.76
2292,3284.58,1613.26
2293,2204.24,2208.38
2294,3595.62,595.123
2295,4045.59,1741.82
2296,1428.71,1451.52
2297,584.755,1140.48
2298,2859.49,495.59
2299,2575.41,1383.09
2300,2278.89,1339.55
2301,4223.92,1385.17
2302,2747.52,1370.65
2303,2046.64,1495.07
2304,493.517,1049.24
2305,2809.73,1318.81
2306,2521.5,1383.09
2307,2164.84,1434.93
2308,4043.52,1449.45
2309,3290.8,304.819
2310,2923.78,1974.07
2311,2397.08,1038.87
2312,2063.23,1007.77
2313,1242.09,2285.11
2314,2801.43,1244.16
2315,2241.56,2235.34
2316,2235.34,2204.24
2317,4147.2,1548.98
2318,2847.05,1758.41
2319,2944.51,1604.97
2320,3962.65,1470.18
2321,4248.81,1476.4
2322,1851.73,2227.05
2323,2780.7,1364.43
2324,447.898,1123.89
2325,151.373,1974.07
2326,3292.88,916.531
2327,2768.26,1758.41
2328,4238.44,1414.2
2329,2685.31,1269.04
2330,3614.29,1092.79
2331,4248.81,1407.97
2332,2954.88,1667.17
2333,2786.92,1200.61
2334,2471.73,1347.84
2335,4074.62,1480.55
2336,2932.07,935.194
2337,2890.6,491.443
2338,2669.97,1266.56
2339,2687.39,1376.04
2340,4110.71,1512.9
2341,3715.06,1157.07
2342,2814.29,1164.53
2343,3311.95,1157.07
2344,2883.96,1726.89
2345,4143.05,1512.9
2346,2264.37,1303.88
2347,2505.74,1368.58
2348,651.94,1157.07
2349,169.206,1948.35
2350,1883.66,2274.32
2351,4050.99,1020.21
2352,1804.03,2286.77
2353,4133.1,1020.21
2354,418.038,1104.81
2355,3493.6,2042.91
2356,2672.46,1378.53
2357,4133.1,1488.02
2358,3078.05,1346.18
2359,2732.18,1167.02
2360,3782.25,1639.8
2361,4170.43,1488.02
2362,3732.48,1129.7
2363,622.08,1157.07
2364,3637.92,1567.64
2365,2259.4,1301.39
2366,3374.16,1154.58
2367,164.229,1940.89
2368,1241.67,2284.28
2369,2956.12,1634.83
2370,2911.34,953.027
2371,4006.2,1515.39
2372,3971.36,2871.52
2373,3993.75,1505.43
2374,3535.9,1094.86
2375,1306.37,539.966
2376,3483.65,2050.38
2377,1801.54,2259.4
2378,4153.01,1502.95
2379,1764.22,2264.37
2380,1881.17,2246.95
2381,4090.8,1502.95
2382,129.393,1928.45
2383,1841.36,2281.79
2384,2490.81,1373.55
2385,3583.18,1761.73
2386,3568.25,1169.51
2387,3262.19,1211.81
2388,3593.14,1754.27
2389,3839.48,1622.39
2390,1789.1,2276.81
2391,2269.35,1356.13
2392,4103.24,1376.04
2393,4230.15,1378.53
2394,2617.71,1269.04
2395,1746.8,2281.79
2396,2543.06,1366.09
2397,4050.99,1502.95
2398,3971.36,1502.95
2399,3998.73,1520.36
2400,2520.67,1381.02
2401,923.167,918.19
2402,836.076,918.19
2403,4023.61,1488.02
2404,4068.4,1828.92
2405,2590.34,1383.51
2406,4088.31,1485.53
2407,109.486,2115.07
2408,2411.18,1363.6
2409,3199.98,1266.56
2410,2314.14,1311.34
2411,2334.04,1326.27
2412,4070.89,1483.04
2413,2814.29,1368.58
2414,2918.8,1390.97
2415,3446.32,1659.71
2416,2677.43,1323.79
2417,4065.92,1500.46
2418,4033.57,1480.55
2419,3491.11,1264.07
2420,4095.78,1398.44
2421,1336.23,1311.34
2422,2105.12,1358.62
2423,2251.93,1323.79
2424,3705.11,1234.21
2425,2047.89,1495.48
2426,4120.66,1405.9
2427,3478.67,2045.4
2428,4207.75,1405.9
2429,4123.15,1537.78
2430,4080.85,1492.99
2431,2259.4,1306.37
2432,4145.54,1492.99
2433,3904.18,1478.06
2434,3391.58,1221.77
2435,843.541,910.725
2436,4058.45,1418.34
2437,2622.69,945.562
2438,2271.84,1361.11
2439,3593.14,1256.6
2440,4162.96,1358.62
2441,3299.51,1619.9
2442,3306.98,1236.7
2443,2677.43,1318.81
2444,2339.02,1321.3
2445,2284.28,1306.37
2446,3996.24,1430.78
2447,3958.92,1463.13
2448,134.369,1938.4
2449,4013.66,1475.57
2450,2555.51,1358.62
2451,4048.5,1430.78
2452,1853.8,2264.37
2453,4155.5,1490.5
2454,2809.31,1264.07
2455,3277.12,1254.11
2456,3262.19,1254.11
2457,2831.71,1254.11
2458,3197.49,1216.79
2459,4488.93,985.375
2460,3302,1251.63
2461,2560.48,1353.65
2462,4043.52,1450.69
2463,1841.36,2251.93
2464,2234.51,1306.37
2465,2503.25,1363.6
2466,2809.31,1249.14
2467,2804.34,1249.14
2468,2057.84,1470.6
2469,4013.66,1522.85
2470,4103.24,1522.85
2471,4043.52,1527.83
2472,1403.41,1455.67
2473,4135.59,1527.83
2474,3889.25,1455.67
2475,3886.76,1468.11
2476,624.568,1191.91
2477,3379.14,1216.79
2478,1390.97,1460.64
2479,2212.12,1463.13
2480,134.369,2120.05
2481,2421.14,1037.63
2482,2801.85,1244.16
2483,1761.73,2294.23
2484,3593.14,1592.53
2485,3729.99,1147.12
2486,1520.36,719.125
2487,3610.55,1119.74
2488,1313.83,1341.2
2489,1896.1,2256.91
2490,3630.46,1552.71
2491,1828.92,2271.84
2492,1358.62,721.613
2493,1697.03,2072.77
2494,4215.21,1395.95
2495,1450.69,721.613
2496,3488.63,2037.93
2497,3645.39,1552.71
2498,4108.22,1507.92
2499,4145.54,1507.92
2500,2834.2,948.05
2501,1313.83,1336.23
2502,3309.47,1162.05
2503,1774.17,2246.95
2504,2269.35,1336.23
2505,1256.6,2271.84
2506,2279.3,1338.72
2507,649.452,1162.05
2508,2821.76,948.05
2509,4098.26,1535.29
2510,179.159,1943.38
2511,3881.78,1488.02
2512,3886.76,1488.02
2513,154.276,2013.05
2514,3085.52,1346.18
2515,480.246,1863.75
2516,4098.26,1540.27
2517,4108.22,1540.27
2518,3316.93,1154.58
2519,634.522,1157.07
2520,1813.99,2271.84
2521,2630.15,1338.72
2522,4028.59,1512.9
2523,2251.93,1336.23
2524,4031.08,1562.67
2525,4018.64,1495.48
2526,126.904,1970.75
2527,734.055,1769.2
2528,1614.92,1958.31
2529,3525.95,1761.73
2530,4073.38,1478.06
2531,161.741,1980.7
2532,584.755,1139.65
2533,4058.45,1463.13
2534,4041.03,1455.67
2535,447.898,1122.23
2536,2943.68,1604.97
2537,3914.13,1507.92
2538,1774.17,2234.51
2539,2936.22,1973.24
2540,1303.88,515.082
2541,3578.21,1806.52
2542,2107.61,995.328
2543,1296.42,1473.09
2544,94.5562,1968.26
2545,1443.23,1445.71
2546,1428.3,1450.69
2547,2891.43,490.199
2548,3921.59,1507.92
2549,4083.33,1497.97
2550,2157.37,1022.7
2551,4145.54,913.214
2552,3655.34,1607.46
2553,2062.82,1007.77
2554,2334.04,1346.18
2555,1535.29,1398.44
2556,3292.05,303.575
2557,2605.27,945.562
2558,4148.03,1550.22
2559,2754.57,1368.58
2560,1858.78,1940.89
2561,2916.31,1699.52
2562,2854.1,1724.41
2563,144.323,2008.07
2564,2490.81,1378.53
