id,u,v
1424,3244.32,1694.88
1425,3219.84,1694.88
1426,3185.28,1733.76
1427,2776.32,335.52
1428,3780,1314.72
1429,3205.44,1733.76
1430,3144.96,1694.88
1431,2396.16,1134.72
1432,167.04,1736.64
1433,178.56,1736.64
1434,3175.2,1811.52
1435,4016.16,1313.28
1436,4354.56,1687.68
1437,3653.28,537.12
1438,4410.72,1693.44
1439,2525.76,1234.08
1440,2890.08,1023.84
1441,440.64,1296
1442,3179.52,1738.08
1443,200.16,1739.52
1444,207.36,1739.52
1445,4406.4,1049.76
1446,172.8,1742.4
1447,3782.88,1298.88
1448,4242.24,1062.72
1449,4131.36,1075.68
1450,1349.28,335.52
1451,4008.96,1743.84
1452,187.2,1745.28
1453,1343.52,335.52
1454,162.72,1746.72
1455,3150.72,1746.72
1456,3689.28,1874.88
1457,724.32,1296
1458,2761.92,927.36
1459,2908.8,1062.72
1460,174.24,1693.44
1461,3916.8,1303.2
1462,3183.84,1700.64
1463,4199.04,1692
1464,244.8,1632.96
1465,125.28,1749.6
1466,3540.96,1861.92
1467,436.32,1274.4
1468,2679.84,1236.96
1469,2695.68,990.72
1470,239.04,1632.96
1471,3144.96,1749.6
1472,3205.44,1749.6
1473,3898.08,1303.2
1474,3175.2,1821.6
1475,4017.6,1310.4
1476,4014.72,1310.4
1477,4104,1764
1478,982.08,1085.76
1479,136.8,1692
1480,4286.88,1751.04
1481,4080.96,1380.96
1482,4436.64,1690.56
1483,4344.48,1752.48
1484,2701.44,888.48
1485,3097.44,1753.92
1486,3199.68,1753.92
1487,2694.24,982.08
1488,986.4,1082.88
1489,2672.64,972
1490,194.4,1751.04
1491,3070.08,1758.24
1492,4147.2,1072.8
1493,172.8,1759.68
1494,3473.28,1954.08
1495,175.68,1762.56
1496,3821.76,1301.76
1497,2164.32,360
1498,3425.76,1985.76
1499,3420,1985.76
1500,3183.84,1072.8
1501,2920.32,1003.68
1502,2557.44,954.72
1503,2302.56,1097.28
1504,1153.44,836.64
1505,3636,1984.32
1506,178.56,1753.92
1507,198.72,1692
1508,3630.24,1984.32
1509,3268.8,1555.2
1510,3614.4,1984.32
1511,2485.44,1327.68
1512,2551.68,1179.36
1513,3206.88,1765.44
1514,3209.76,1738.08
1515,3186.72,2275.2
1516,4226.4,1100.16
1517,145.44,1476
1518,3949.92,951.84
1519,2642.4,884.16
1520,3522.24,1984.32
1521,3274.56,951.84
1522,4014.72,1365.12
1523,3506.4,1984.32
1524,3188.16,1697.76
1525,738.72,1248.48
1526,3471.84,1984.32
1527,3057.12,1850.4
1528,3667.68,1982.88
1529,3457.44,1982.88
1530,2420.64,1133.28
1531,3506.4,1980
1532,4436.64,1271.52
1533,2590.56,1441.44
1534,2646.72,433.44
1535,4127.04,1717.92
1536,2724.48,1258.56
1537,2746.08,925.92
1538,4334.4,849.6
1539,3545.28,1869.12
1540,3519.36,1876.32
1541,3925.44,1097.28
1542,3448.8,1968.48
1543,521.28,1300.32
1544,4142.88,1765.44
1545,3395.52,1915.2
1546,3424.32,1916.64
1547,3561.12,1984.32
1548,4106.88,1078.56
1549,3183.84,1203.84
1550,3421.44,1857.6
1551,951.84,1791.36
1552,4423.68,1689.12
1553,3765.6,1879.2
1554,743.04,53.28
1555,180,1712.16
1556,4145.76,1029.6
1557,3967.2,686.88
1558,3108.96,1077.12
1559,4030.56,907.2
1560,2178.72,332.64
1561,4187.52,1085.76
1562,4269.6,1694.88
1563,3490.56,2194.56
1564,394.56,1389.6
1565,3418.56,1848.96
1566,3371.04,1867.68
1567,2760.48,865.44
1568,612,1432.8
1569,3444.48,1895.04
1570,997.92,2332.8
1571,1817.28,1895.04
1572,735.84,1311.84
1573,4245.12,1067.04
1574,864,1221.12
1575,800.64,1323.36
1576,4006.08,1373.76
1577,4152.96,1774.08
1578,4415.04,1118.88
1579,685.44,1326.24
1580,1902.24,1536.48
1581,656.64,1383.84
1582,702.72,66.24
1583,205.92,1689.12
1584,3650.4,614.88
1585,4229.28,1795.68
1586,3401.28,1870.56
1587,3392.64,1846.08
1588,4304.16,1782.72
1589,4243.68,1797.12
1590,344.16,1267.2
1591,804.96,1293.12
1592,4174.56,1332
1593,3371.04,1877.76
1594,4262.4,1776.96
1595,4213.44,1687.68
1596,2625.12,1232.64
1597,3906.72,1326.24
1598,619.2,1457.28
1599,4155.84,1199.52
1600,4183.2,1704.96
1601,4196.16,1085.76
1602,3441.6,1857.6
1603,2531.52,365.76
1604,426.24,1294.56
1605,1765.44,1372.32
1606,3493.44,1877.76
1607,4194.72,1779.84
1608,996.48,764.64
1609,743.04,74.88
1610,3810.24,1298.88
1611,4334.4,1781.28
1612,770.4,1362.24
1613,2465.28,1144.8
1614,684,1386.72
1615,131.04,1752.48
1616,3984.48,686.88
1617,3692.16,1884.96
1618,154.08,1465.92
1619,4235.04,1768.32
1620,3729.6,1886.4
1621,830.88,1285.92
1622,3172.32,1850.4
1623,708.48,1285.92
1624,4364.64,1781.28
1625,4223.52,1712.16
1626,151.2,1493.28
1627,4410.72,1064.16
1628,825.12,1717.92
1629,3434.4,1850.4
1630,4390.56,1114.56
1631,4404.96,1709.28
1632,3103.2,1072.8
1633,3205.44,2255.04
1634,665.28,1460.16
1635,3890.88,1311.84
1636,3807.36,1326.24
1637,3663.36,1903.68
1638,403.2,1372.32
1639,3742.56,567.36
1640,344.16,1285.92
1641,817.92,1719.36
1642,4187.52,1064.16
1643,4384.8,1067.04
1644,139.68,1689.12
1645,3507.84,1876.32
1646,2736,803.52
1647,3112.13,1705.54
1648,2642.11,884.736
1649,4216.32,1724.54
1650,4311.36,1798.85
1651,2899.58,1066.18
1652,4323.46,1798.85
1653,3898.37,1302.91
1654,190.08,1724.54
1655,4140.29,1351.3
1656,176.256,1715.9
1657,3144.96,1695.17
1658,4309.63,1774.66
1659,3409.34,1907.71
1660,4143.74,1793.66
1661,2681.86,1237.25
1662,3077.57,1753.92
1663,1904.26,1553.47
1664,3200.26,1755.65
1665,4199.04,1693.44
1666,4014.14,1183.68
1667,3530.3,1902.53
1668,3070.66,1757.38
1669,3414.53,1840.32
1670,705.024,1826.5
1671,205.632,1738.37
1672,3207.17,1764.29
1673,3371.33,1888.7
1674,3687.55,1871.42
1675,3723.84,1862.78
1676,188.352,1771.2
1677,3037.82,1771.2
1678,4344.19,1800.58
1679,4117.82,1771.2
1680,4181.76,1332.29
1681,4304.45,1771.2
1682,3723.84,1902.53
1683,4105.73,1772.93
1684,3708.29,1902.53
1685,3633.98,1881.79
1686,3637.44,1902.53
1687,4366.66,1800.58
1688,1150.85,841.536
1689,677.376,1334.02
1690,2730.24,857.088
1691,3205.44,1831.68
1692,4228.42,1783.3
1693,179.712,1734.91
1694,2735.42,877.824
1695,3654.72,1862.78
1696,3421.44,1845.5
1697,4231.87,1795.39
1698,3951.94,952.128
1699,3179.52,1736.64
1700,3248.64,1693.44
1701,176.256,1760.83
1702,4264.7,1797.12
1703,198.72,1740.1
1704,4261.25,1778.11
1705,3533.76,1859.33
1706,3663.36,1862.78
1707,174.528,1693.44
1708,3105.22,1708.99
1709,2761.34,926.208
1710,172.8,1743.55
1711,2552.26,934.848
1712,4008.96,1743.55
1713,3951.94,940.032
1714,4224.96,1781.57
1715,3704.83,1885.25
1716,4102.27,1781.57
1717,1192.32,229.824
1718,1150.85,829.44
1719,2545.34,1276.99
1720,1055.81,138.24
1721,2680.13,972.864
1722,4269.89,978.048
1723,4288.9,981.504
1724,832.896,1256.26
1725,3644.35,1861.06
1726,4292.35,1797.12
1727,3144.96,1748.74
1728,3411.07,1874.88
1729,126.144,1750.46
1730,2593.73,1416.96
1731,2922.05,1080
1732,4174.85,1334.02
1733,3205.44,1750.46
1734,3576.96,1952.64
1735,4133.38,1078.27
1736,798.336,1323.65
1737,4123.01,1078.27
1738,4375.3,1797.12
1739,1344.38,335.232
1740,1347.84,335.232
1741,3452.54,1954.37
1742,209.088,1657.15
1743,3506.11,1968.19
1744,3684.1,1892.16
1745,3096.58,1753.92
1746,3440.45,1864.51
1747,4320,1779.84
1748,4345.92,1779.84
1749,3056.83,1698.62
1750,2735.42,851.904
1751,4425.41,1703.81
1752,4434.05,1689.98
1753,2687.04,870.912
1754,4126.46,1767.74
1755,3157.06,1696.9
1756,986.688,1081.73
1757,713.664,1413.5
1758,3665.09,1902.53
1759,4148.93,1074.82
1760,3905.28,1404.86
1761,3373.06,1878.34
1762,3129.41,1769.47
1763,2693.95,979.776
1764,3450.82,1866.24
1765,3205.44,1733.18
1766,131.328,1752.19
1767,3922.56,1099.01
1768,3984.77,686.016
1769,613.44,1432.51
1770,4354.56,1688.26
1771,3174.34,1812.67
1772,4420.22,1695.17
1773,3184.7,1073.09
1774,3231.36,1769.47
1775,245.376,1631.23
1776,4112.64,1783.3
1777,188.352,1743.55
1778,3208.9,1736.64
1779,1907.71,1562.11
1780,2536.7,1235.52
1781,4311.36,1783.3
1782,177.984,1753.92
1783,2692.22,995.328
1784,3274.56,960.768
1785,2395.01,1135.3
1786,3421.44,1985.47
1787,3466.37,1866.24
1788,1793.66,997.056
1789,703.296,1327.1
1790,3186.43,1733.18
1791,214.272,1702.08
1792,368.064,1287.36
1793,3507.84,1866.24
1794,3635.71,1983.74
1795,4392.58,1785.02
1796,3630.53,1983.74
1797,2690.5,979.776
1798,3182.98,1700.35
1799,708.48,1287.36
1800,2550.53,1178.5
1801,2453.76,1328.83
1802,438.912,1275.26
1803,3523.39,1983.74
1804,3506.11,1983.74
1805,4098.82,1786.75
1806,3473.28,1983.74
1807,222.912,1702.08
1808,3855.17,1304.64
1809,4423.68,1689.98
1810,4150.66,1786.75
1811,3201.98,1766.02
1812,3604.61,1975.1
1813,4188.67,1358.21
1814,3585.6,1975.1
1815,1356.48,705.024
1816,1349.57,705.024
1817,3483.65,1975.1
1818,3646.08,1881.79
1819,4413.31,1698.62
1820,4105.73,1764.29
1821,145.152,1475.71
1822,209.088,1660.61
1823,3647.81,1873.15
1824,171.072,1762.56
1825,3640.9,1969.92
1826,4300.99,1062.72
1827,3151.87,1745.28
1828,737.856,1294.27
1829,1802.3,997.056
1830,4183.49,1788.48
1831,186.624,1715.9
1832,803.52,1294.27
1833,4378.75,1788.48
1834,2890.94,1024.7
1835,4383.94,1788.48
1836,4036.61,1686.53
1837,3188.16,1698.62
1838,3652.99,537.408
1839,2557.44,953.856
1840,3447.36,1966.46
1841,2301.7,1095.55
1842,1795.39,1009.15
1843,3043.01,1767.74
1844,3400.7,1869.7
1845,3658.18,1964.74
1846,226.368,1672.7
1847,3483.65,1961.28
1848,3604.61,1959.55
1849,3086.21,1708.99
1850,3540.67,1959.55
1851,3243.46,1695.17
1852,196.992,1658.88
1853,167.616,1736.64
1854,4090.18,1791.94
1855,3220.99,1695.17
1856,3139.78,1696.9
1857,4017.6,1311.55
1858,3635.71,1869.7
1859,183.168,1753.92
1860,4174.85,1791.94
1861,1370.3,665.28
1862,3421.44,1857.6
1863,4183.49,1359.94
1864,3630.53,1954.37
1865,172.8,1729.73
1866,3383.42,1855.87
1867,3506.11,1954.37
1868,3457.73,1954.37
1869,3397.25,1916.35
1870,4432.32,1695.17
1871,2560.9,1285.63
1872,176.256,1747.01
1873,2719.87,1012.61
1874,4271.62,1791.94
1875,3276.29,964.224
1876,3169.15,1036.8
1877,3374.78,1902.53
1878,3613.25,1050.62
1879,4349.38,1791.94
1880,705.024,1315.01
1881,3397.25,604.8
1882,952.128,1793.66
1883,3595.97,1166.4
1884,2718.14,1016.06
1885,3663.36,1950.91
1886,4387.39,1793.66
1887,207.36,1651.97
1888,2671.49,971.136
1889,4138.56,1074.82
1890,829.44,1285.63
1891,3544.13,1857.6
1892,3269.38,1555.2
1893,3832.7,1309.82
1894,3519.94,1876.61
1895,3392.06,1861.06
1896,3730.75,1886.98
1897,767.232,1361.66
1898,4344.19,1752.19
1899,4147.2,1347.84
1900,4110.91,1677.89
1901,3532.03,1968.19
1902,2725.06,1259.71
1903,4181.76,1705.54
1904,4226.69,1099.01
1905,737.856,1249.34
1906,4202.5,1776.38
1907,3442.18,1857.6
1908,2745.79,926.208
1909,4287.17,1750.46
1910,4311.36,844.992
1911,2654.21,990.144
1912,2548.8,1289.09
1913,632.448,1461.89
1914,732.672,1278.72
1915,3163.97,1047.17
1916,3576.96,1983.74
1917,2747.52,883.008
1918,267.84,1180.22
1919,4385.66,1802.3
1920,2419.2,1133.57
1921,3782.59,1299.46
1922,4288.9,1778.11
1923,3753.22,1874.88
1924,2536.7,940.032
1925,2920.32,1003.97
1926,3393.79,1847.23
1927,343.872,1285.63
1928,2839.1,946.944
1929,3506.11,1859.33
1930,4243.97,1795.39
1931,4140.29,1321.92
1932,710.208,1441.15
1933,3182.98,1202.69
1934,4188.67,1779.84
1935,3507.84,1876.61
1936,2597.18,1420.42
1937,3430.08,1971.65
1938,3540.67,1902.53
1939,998.784,2331.07
1940,3468.1,1859.33
1941,3756.67,1904.26
1942,3435.26,1905.98
1943,4014.14,1365.12
1944,3398.98,1907.71
1945,4408.13,1048.9
1946,520.128,1299.46
1947,2776.9,335.232
1948,1152.58,836.352
1949,3383.42,1909.44
1950,4128.19,1793.66
1951,4415.04,1119.74
1952,3371.33,1866.24
1953,4314.82,815.616
1954,2909.95,1062.72
1955,3765.31,1878.34
1956,3614.98,1950.91
1957,3668.54,1950.91
1958,3523.39,1952.64
1959,4045.25,1952.64
1960,4235.33,1149.12
1961,4269.89,1695.17
1962,4409.86,1062.72
1963,736.128,1309.82
1964,3443.9,1895.62
1965,3426.62,1985.47
1966,824.256,1717.63
1967,3917.38,1302.91
1968,3614.98,1983.74
1969,3559.68,1983.74
1970,3421.44,1956.1
1971,3530.3,1867.97
1972,725.76,1296
1973,3457.73,1983.74
1974,3668.54,1982.02
1975,3542.4,1976.83
1976,3433.54,1850.69
1977,2585.09,1461.89
1978,3585.6,1959.55
1979,440.64,1294.27
1980,4280.26,1797.12
1981,402.624,1372.03
1982,4243.97,1064.45
1983,2369.09,1137.02
1984,4242.24,1710.72
1985,3056.83,1835.14
1986,4031.42,907.2
1987,819.072,1719.36
1988,3108.67,1076.54
1989,2510.78,1168.13
1990,3545.86,1867.97
1991,4195.58,1085.18
1992,2305.15,1100.74
1993,2111.62,1301.18
1994,2524.61,1233.79
1995,710.208,1828.22
1996,4107.46,1078.27
1997,3870.72,1318.46
1998,2633.47,972.864
1999,3551.04,1968.19
2000,2495.23,1334.02
2001,164.16,1745.28
2002,3205.44,2255.04
2003,4081.54,1385.86
2004,3691.01,1883.52
2005,3274.56,952.128
2006,2866.75,1069.63
2007,2619.65,891.648
2008,4390.85,1114.56
2009,1185.41,231.552
2010,3117.31,972.864
2011,4335.55,850.176
2012,2776.9,1285.63
2013,4152.38,1774.66
2014,1902.53,1536.19
2015,3732.48,1869.7
2016,2638.66,884.736
2017,3654.72,570.24
2018,3103.49,1073.09
2019,4359.74,1702.08
2020,765.504,1311.55
2021,2687.04,1404.86
2022,3487.1,1902.53
2023,589.248,1171.58
2024,3639.17,1901.49
2025,3647.46,1872.46
2026,3686.86,1872.46
2027,3730.41,1872.46
2028,4186.6,1358.21
2029,3751.14,1872.46
2030,2735.08,877.133
2031,3411.07,1874.53
2032,4180.38,1706.57
2033,4176.23,1791.59
2034,221.875,1700.35
2035,4089.14,1791.59
2036,2728.86,856.397
2037,1368.58,663.552
2038,4381.52,1787.44
2039,2536.01,1235.87
2040,4151.35,1787.44
2041,3531.34,1868.31
2042,3491.94,1876.61
2043,4138.91,1322.96
2044,3371.67,1878.68
2045,802.483,1293.93
2046,4147.2,1074.12
2047,4290.28,1200.61
2048,1905.64,1563.49
2049,4099.51,1787.44
2050,4140.98,1349.91
2051,4422.99,1704.5
2052,3520.97,1878.68
2053,3182.98,1072.05
2054,3635.02,1870.39
2055,3085.52,1710.72
2056,3632.95,1882.83
2057,3645.39,1882.83
2058,4391.89,1785.37
2059,3398.63,1870.39
2060,4311.02,1785.37
2061,3442.18,1884.9
2062,3688.93,1884.9
2063,4271.62,1791.59
2064,1150.85,829.44
2065,3104.18,1710.72
2066,3705.52,1884.9
2067,3543.78,1868.31
2068,4348.34,1791.59
2069,4109.88,1785.37
2070,3371.67,1891.12
2071,3506.46,1866.24
2072,3464.99,1866.24
2073,3450.47,1866.24
2074,1200.61,80.8704
2075,951.783,1793.66
2076,3433.88,1864.17
2077,2921.7,1080.35
2078,242.611,1631.92
2079,3371.67,1864.17
2080,3722.11,1862.09
2081,3684.79,1891.12
2082,3299.1,611.712
2083,3110.4,1704.5
2084,3661.98,1862.09
2085,1791.59,997.402
2086,4226,1080.35
2087,2701.9,891.648
2088,1801.96,997.402
2089,3653.68,1862.09
2090,3267.99,1555.2
2091,3643.32,1862.09
2092,4143.05,1793.66
2093,3442.18,1897.34
2094,2745.45,924.826
2095,4344.19,1781.22
2096,2759.96,924.826
2097,1903.57,1553.13
2098,3531.34,1860.02
2099,3481.57,1901.49
2100,3529.27,1901.49
2101,3504.38,1860.02
2102,3539.64,1901.49
2103,3651.61,537.062
2104,4317.24,1781.22
2105,4230.14,1795.74
2106,143.078,1476.4
2107,2894.75,1065.83
2108,3664.05,1901.49
2109,3707.6,1901.49
2110,4223.92,1781.22
2111,4188.67,1781.22
2112,3467.06,1860.02
2113,3543.78,1857.95
2114,862.618,1221.35
2115,3442.18,1857.95
2116,3373.75,1903.57
2117,4194.89,1084.49
2118,3722.11,1903.57
2119,3382.04,1855.87
2120,1339.55,794.189
2121,3755.29,1903.57
2122,4186.6,1063.76
2123,4263.32,1795.74
2124,3433.88,1905.64
2125,213.581,1700.35
2126,4259.17,1777.08
2127,4412.62,1698.28
2128,3384.12,1909.79
2129,3396.56,1909.79
2130,4344.19,1799.89
2131,4188.67,1086.57
2132,3409,1909.79
2133,2747.52,883.354
2134,4201.11,1777.08
2135,2550.53,1179.88
2136,3187.12,1698.28
2137,3396.56,1916.01
2138,4375.3,1797.81
2139,3419.37,1845.5
2140,3274.21,964.224
2141,2641.77,885.427
2142,705.024,1826.84
2143,3371.67,574.387
2144,4286.13,982.887
2145,4308.94,1775
2146,3666.13,1982.36
2147,3203.71,1833.06
2148,2556.75,953.856
2149,1152.92,841.882
2150,4333.82,848.103
2151,3950.21,951.783
2152,709.171,1441.15
2153,3241.04,1696.21
2154,1192.32,230.17
2155,4302.72,1772.93
2156,1186.1,230.17
2157,3143.58,1696.21
2158,4145.13,1347.84
2159,4105.73,1772.93
2160,2681.17,1237.94
2161,613.786,1432.86
2162,3664.05,1951.26
2163,3247.26,1692.06
2164,4431.28,1694.13
2165,734.055,1277.34
2166,3456.69,1953.33
2167,713.318,1412.12
2168,2618.96,891.648
2169,3473.28,1953.33
2170,3523.05,1953.33
2171,3576.96,1953.33
2172,3216.15,1692.06
2173,4116.1,1770.85
2174,3612.21,1953.33
2175,4234.29,1150.85
2176,4041.45,1953.33
2177,207.36,1660.95
2178,3504.38,1955.41
2179,3630.87,1955.41
2180,3906.66,1403.83
2181,3037.82,1770.85
2182,4199.04,1694.13
2183,3172.61,1814.4
2184,3421.44,1957.48
2185,3541.71,1959.55
2186,4215.63,1725.24
2187,3182.98,1202.69
2188,833.587,1256.6
2189,3645.39,528.768
2190,3585.25,1959.55
2191,3603.92,1959.55
2192,3483.65,1961.63
2193,3201.64,1768.78
2194,2724.71,1260.75
2195,3446.32,1965.77
2196,199.066,1694.13
2197,823.219,1716.94
2198,4433.36,1689.98
2199,702.951,1314.66
2200,3504.38,1967.85
2201,3550,1967.85
2202,3531.34,1969.92
2203,3639.17,1969.92
2204,4182.45,1360.28
2205,4420.92,1689.98
2206,3429.73,1971.99
2207,2455.14,1331.25
2208,997.402,2330.73
2209,4126.46,1766.71
2210,2548.45,1289.78
2211,3483.65,1974.07
2212,3180.9,1737.68
2213,4313.09,814.925
2214,3585.25,1976.14
2215,696.73,1812.33
2216,819.072,1719.01
2217,4174.16,1335.4
2218,3207.86,1737.68
2219,4315.16,1051.32
2220,2509.06,1169.51
2221,3603.92,1976.14
2222,3041.97,1766.71
2223,3612.21,1051.32
2224,199.066,1739.75
2225,3541.71,1978.21
2226,3456.69,1982.36
2227,3504.38,1982.36
2228,226.022,1671.32
2229,172.109,1743.9
2230,3574.89,1982.36
2231,3612.21,1982.36
2232,186.624,1743.9
2233,4393.96,1121.82
2234,4012.42,1364.43
2235,3421.44,1984.44
2236,3473.28,1984.44
2237,2670.8,970.445
2238,1347.84,335.923
2239,3168.46,1036.8
2240,1055.46,138.931
2241,1260.75,138.931
2242,4352.49,1687.91
2243,4180.38,1331.25
2244,4406.4,1049.24
2245,4008.27,1743.9
2246,3151.87,1745.97
2247,178.33,1721.09
2248,2301.7,1096.93
2249,3100.03,1758.41
2250,675.994,1333.32
2251,3071,1758.41
2252,3174.68,1820.62
2253,1349.91,705.024
2254,176.256,1758.41
2255,2718.49,1013.99
2256,4035.23,1687.91
2257,3162.24,1047.17
2258,707.098,1287.71
2259,4031.08,906.163
2260,4367,1799.89
2261,2664.58,155.52
2262,3145.65,1750.12
2263,829.44,1285.63
2264,3950.21,941.415
2265,2774.48,335.923
2266,2662.5,161.741
2267,3921.18,1099.01
2268,3203.71,1750.12
2269,4286.13,1750.12
2270,184.55,1754.27
2271,4109.88,1679.62
2272,3077.22,1752.19
2273,2679.09,972.519
2274,2631.4,972.519
2275,4344.19,1752.19
2276,3137.36,1698.28
2277,4103.65,1764.63
2278,1793.66,1007.77
2279,690.509,1812.33
2280,4228.07,1777.08
2281,186.624,1772.93
2282,4298.57,1061.68
2283,2940.37,1036.8
2284,680.141,1325.03
2285,3187.12,1733.53
2286,3684.79,1860.02
2287,4105.73,1080.35
2288,194.918,1772.93
2289,2654.21,989.107
2290,3765.66,1878.68
2291,346.291,1285.63
2292,186.624,1710.72
2293,207.36,1652.66
2294,2701.9,887.501
2295,182.477,1710.72
2296,3187.12,2276.81
2297,2687.39,870.912
2298,3156.02,1698.28
2299,3415.22,1841.36
2300,180.403,1735.6
2301,3593.55,1167.44
2302,3232.74,1768.78
2303,2494.54,1333.32
2304,2919.63,1003.62
2305,2733.01,804.557
2306,126.49,1750.12
2307,1281.48,893.722
2308,4286.13,1779.15
2309,2392.93,1134.26
2310,4016.56,1310.52
2311,1901.49,1536.54
2312,3523.05,1984.44
2313,2110.93,1300.15
2314,765.159,1237.94
2315,4234.29,1768.78
2316,4080.85,1694.13
2317,4242.59,1063.76
2318,3274.21,953.856
2319,2303.77,1101.08
2320,3657.83,1965.77
2321,4358.71,1702.43
2322,702.951,1327.1
2323,4226,1099.01
2324,2581.63,904.09
2325,3983.39,686.362
2326,449.971,1277.34
2327,553.651,1202.69
2328,568.167,1202.69
2329,3392.41,1847.58
2330,4389.81,1115.6
2331,3398.63,1845.5
2332,2523.57,1233.79
2333,2519.42,1244.16
2334,2536.01,939.341
2335,1598.75,346.291
2336,2741.3,819.072
2337,3104.18,1074.12
2338,3540.88,1866.24
2339,3578.21,1950.84
2340,3247.26,1692.06
2341,3642.9,1861.26
2342,3647.88,1883.66
2343,3443.84,1858.78
2344,2550.53,933.12
2345,2692.36,977.91
2346,3078.05,1751.78
2347,3543.37,1861.26
2348,3207.45,1736.85
2349,4344.61,1799.06
2350,3468.72,1861.26
2351,3508.53,1863.75
2352,3446.32,1965.77
2353,4367,1799.06
2354,2694.85,995.328
2355,4108.22,1784.13
2356,3110.4,1706.99
2357,1804.03,997.817
2358,1791.59,997.817
2359,3635.44,1868.73
2360,4100.75,1784.13
2361,3463.74,1863.75
2362,2555.51,953.027
2363,4143.05,1791.59
2364,3436.37,1863.75
2365,4090.8,1791.59
2366,3152.7,1744.31
2367,174.182,1746.8
2368,1901.08,1550.22
2369,4264.98,1794.08
2370,3399.05,1868.73
2371,3687.69,1873.71
2372,4274.93,1789.1
2373,2672.46,970.445
2374,2455.97,1331.25
2375,2759.55,925.655
2376,2704.8,890.819
2377,4105.73,1764.22
2378,3202.47,1766.71
2379,3722.53,1901.08
2380,3423.93,1983.19
2381,3530.93,1861.26
2382,704.195,1313.83
2383,4125.64,1766.71
2384,3550.83,1968.26
2385,3473.7,1983.19
2386,3187.54,1699.52
2387,3640.41,1970.75
2388,3073.08,1756.75
2389,4190.33,1084.91
2390,4317.24,1781.64
2391,3399.05,1916.01
2392,2747.11,923.167
2393,3180.07,1736.85
2394,1351.16,704.195
2395,2682.41,1239.18
2396,3431.39,1853.8
2397,4153.01,1786.61
2398,4108.22,1771.68
2399,3170.12,1035.14
2400,3540.88,1958.31
2401,4115.68,1771.68
2402,4304.79,1771.68
2403,3204.96,1749.29
2404,3530.93,1968.26
2405,223.949,1669.66
2406,3533.42,1866.24
2407,3707.6,1886.15
2408,3685.2,1861.26
2409,4138.08,1323.79
2410,3431.39,1973.24
2411,3660.32,1861.26
2412,3145.24,1749.29
2413,4185.36,1358.62
2414,3374.16,1901.08
2415,3655.34,1861.26
2416,3613.04,1052.56
2417,3217.4,1692.06
2418,2687.39,870.912
2419,4307.28,1786.61
2420,4349.58,1789.1
2421,3632.95,1983.19
2422,3647.88,1871.22
2423,4391.89,1784.13
2424,734.055,1276.51
2425,4177.89,1791.59
2426,3038.24,1769.2
2427,4185.36,1065
2428,739.031,1296.42
2429,4180.38,1331.25
2430,4284.89,982.887
2431,4175.4,1336.23
2432,2677.43,972.933
2433,3187.54,1731.87
2434,3540.88,1978.21
2435,4299.82,1060.02
2436,3749.9,1873.71
2437,3613.04,1950.84
2438,3232.33,1766.71
2439,4287.38,1749.29
2440,3585.67,1973.24
2441,2729.69,858.471
2442,1791.59,1010.26
2443,3906.66,1403.41
2444,2737.15,878.377
2445,3297.02,654.428
2446,3665.3,1950.84
2447,3055.66,1692.06
2448,3722.53,1861.26
2449,676.823,1326.27
2450,1196.88,82.1146
2451,828.611,1283.97
2452,4389.4,1117.26
2453,3672.76,1873.71
2454,3423.93,1913.52
2455,3451.3,1863.75
2456,3381.63,1856.29
2457,3456.28,1953.33
2458,4352.07,1687.08
2459,3473.7,1953.33
2460,4401.84,1711.96
2461,4145.54,1346.18
2462,174.182,1754.27
2463,3650.37,534.989
2464,1261.58,139.346
2465,3508.53,1878.68
2466,4225.17,1079.93
2467,3520.97,1878.68
2468,2617.71,893.307
2469,3418.95,1843.85
2470,833.587,1259.09
2471,3613.04,1983.19
2472,741.52,1249.14
2473,3399.05,1843.85
2474,3441.35,1883.66
2475,4337.14,848.517
2476,3100.45,1756.75
2477,4011.17,1741.82
2478,3371.67,1891.12
2479,3732.48,1873.71
2480,4110.71,1679.62
2481,3630.46,1955.82
2482,709.171,1286.46
2483,3613.04,1057.54
2484,766.403,1239.18
2485,3421.44,1958.31
2486,798.751,1321.3
2487,4230.15,1794.08
2488,3685.2,1891.12
2489,4133.1,1326.27
2490,4314.75,1050.07
2491,4232.63,1769.2
2492,3182.56,1072.47
2493,2550.53,1291.44
2494,3299.51,612.127
2495,3483.65,1901.08
2496,2642.6,885.842
2497,4414.28,1697.03
2498,3142.75,1692.06
2499,3528.44,1901.08
2500,3585.67,1960.8
2501,1152.09,841.052
2502,3374.16,1878.68
2503,3767.32,1876.19
2504,3603.09,1960.8
2505,3540.88,1901.08
2506,3506.04,1983.19
2507,3637.92,1901.08
2508,3493.6,1876.19
2509,3665.3,1901.08
2510,4362.03,1702.01
2511,709.171,1440.74
2512,2632.64,970.445
2513,4344.61,1751.78
2514,4235.12,1152.09
2515,4225.17,1781.64
2516,1152.09,828.611
2517,3657.83,1963.28
2518,821.146,1716.94
2519,3951.45,950.538
2520,2550.53,1179.46
2521,3595.62,1167.02
2522,3204.96,1831.4
2523,4314.75,813.681
2524,3717.55,1873.71
2525,3456.28,1980.7
2526,4292.35,1201.86
2527,3386.6,1908.54
2528,863.447,1224.25
2529,2662.5,161.741
2530,3409,1911.03
